# step temp[K] press[bars] vol[A^3] density[gcc] enthalpy[eV] etotal[eV]
0 225.132293752177 150402.714114691 346.255835079756 4.45661281494557 -395.092960425193 -427.59738011556
100 275.354445421495 154399.158949637 345.646291864637 4.46447199980506 -394.206580729804 -427.515955045281
200 315.326246252223 140607.035799062 347.152636757417 4.44510001790487 -397.091311655511 -427.557432725374
300 310.801231115068 146263.746262522 347.243992472787 4.44393056558653 -395.619580468784 -427.319712886295
400 346.656101255824 160855.998744264 345.273426358603 4.46929324431536 -392.227196321564 -426.892104861145
500 327.563723873241 140155.630950278 348.000006853139 4.43427632608451 -396.618206100023 -427.060645201584
600 324.617093654208 147099.42130734 347.301749277286 4.44319153323378 -395.125047671477 -427.011600955535
700 331.829940282311 165785.510801428 344.807665213896 4.47533030018015 -391.181133151323 -426.860170327149
800 337.035493293005 138360.631564048 348.089647025888 4.43313440962913 -397.226361137318 -427.286659365016
900 354.793440765307 140497.910143168 347.664852771973 4.4385510343153 -396.824381497895 -427.311774893501
1000 331.273747613309 166530.063058633 344.899320052601 4.4741410091234 -391.289829685875 -427.138630062887
1100 306.481937551953 146517.440448003 346.887894563597 4.4484924843153 -395.709377074946 -427.431928512852
1200 294.692373034415 129542.058140595 348.894844750823 4.4229033907572 -399.495939162218 -427.705413126956
1300 285.278088420297 162022.295003555 345.083913467772 4.47174768698754 -392.454869450403 -427.351953279092
1400 306.520234272098 162697.274565825 345.044108581927 4.472263555544 -392.220841008253 -427.259262849588
1500 303.623197735418 129701.646014297 348.823410675487 4.42380913849187 -399.29979844922 -427.538241924662
1600 289.484885222409 146499.275416515 346.916274959685 4.44812856371597 -395.415543705015 -427.136757261568
1700 354.592195214514 168804.659331828 345.115471809111 4.4713387776473 -390.306492530175 -426.667717182316
1800 336.47406238824 141604.930611438 348.106996549404 4.4329134638554 -396.088279295553 -426.854968915414
1900 319.818503128785 141057.996067687 348.220511704975 4.43146839429584 -396.364185718866 -427.022036193373
2000 337.176807656454 168472.327197923 344.628711614987 4.47765418219151 -390.644277291191 -426.882732333441
2100 288.282761686324 145194.184027197 347.434635683446 4.44149210636585 -395.853019971125 -427.338619985133
2200 274.486864311673 142507.575374178 347.240383646526 4.44397675080601 -396.568841887565 -427.454568363684
2300 244.889709572387 161556.144325838 345.210426737276 4.47010887374072 -392.562050561717 -427.371489799374
2400 291.012533482024 149882.994149721 346.007051616709 4.45981717614104 -395.074155433922 -427.442981773111
2500 318.502948456642 130588.640008499 348.556533131299 4.42719629439518 -399.204446066757 -427.614252119769
2600 240.075675264519 159064.720908618 345.599549261039 4.46507582306064 -392.993808300561 -427.305069169355
2700 275.319923078714 166450.322335391 344.722915405925 4.47643055596993 -391.319843324786 -427.133151275384
2800 311.029423611839 127035.003286881 349.382280491442 4.41673283972946 -399.720804561412 -427.422982911056
2900 337.723725758354 154903.821543654 346.181699213799 4.45756721216247 -393.472335197145 -426.942348118127
3000 392.292827643231 169632.030293395 344.54555399778 4.47873488414267 -389.941735475102 -426.420838653314
3100 371.923443436141 126255.278828197 350.408301944807 4.40380031894672 -399.197231434579 -426.810230293167
3200 355.537596745569 152342.735482229 346.70170071607 4.45088151768214 -393.673066786815 -426.639151037474
3300 390.300981935079 163389.887081323 344.982009397626 4.47306859439012 -391.512503468964 -426.693753200542
3400 322.147100457971 134316.302787342 348.673434954228 4.42571196187829 -397.985251071734 -427.215817531306
3500 320.454636588214 150420.152922252 346.735721828433 4.4504448048467 -394.648195236756 -427.201437842074
3600 285.397341226339 169449.063564832 344.157598153591 4.48378359258961 -390.676873122353 -427.075598684641
3700 280.29028838086 135825.986075341 348.359640947391 4.42969853703335 -397.990259421341 -427.522768318164
3800 316.529872214099 145190.603377913 347.000486878293 4.44704906828375 -396.029280935361 -427.474761543951
3900 302.60583946428 171288.94893204 343.849616353973 4.48779966145887 -390.523674517687 -427.284692655175
4000 291.12801078794 135440.764598326 347.854673189355 4.43612896649549 -398.310759588311 -427.716822469565
4100 301.539360093404 133621.042174939 348.233584707686 4.43130203297724 -398.615516413026 -427.658093500479
4200 287.899232287367 182281.909600609 343.091168271812 4.4977205319479 -388.005562747441 -427.039535171634
4300 328.821281984702 143349.043083273 347.373234214206 4.44227718165113 -396.147114437514 -427.2270988945
4400 384.734523782269 121180.797247884 349.844448302171 4.41089804155838 -400.749228347715 -427.2097519904
4500 370.607493245506 179037.695376489 343.648485940507 4.49042627859349 -388.162635519033 -426.564168023353
4600 328.0618483572 155547.386345851 346.167264110544 4.45775309179247 -393.341091706622 -426.948758009859
4700 361.575769214474 115070.170507205 350.712695853573 4.39997813056188 -402.280543718416 -427.469135431572
4800 340.728260641694 168721.628206346 344.255454732772 4.48250905149483 -390.817827901109 -427.070600826832
4900 328.422952971622 160587.310095512 344.937217427757 4.4736494466252 -392.694290429507 -427.267597364514
5000 291.222932783498 121541.697061479 349.364432474897 4.41695847781241 -401.226754668046 -427.729668682775
5100 319.078892396717 158700.269616595 345.32870595922 4.46857780785925 -393.163002130594 -427.368820741764
5200 315.116482533192 160222.261911175 344.945970609809 4.47353592546137 -392.800139513363 -427.295729511249
5300 294.191198066378 125572.855346833 349.222951901004 4.41874791867506 -400.300115487769 -427.670959600674
5400 284.662972283628 162997.841094899 344.993018276942 4.47292585679916 -392.124377766352 -427.222331813209
5500 318.525195996489 161009.952837802 345.25067051884 4.46958782019776 -392.403395367732 -427.099194599251
5600 284.277379201139 130774.648593828 349.147844666359 4.4196984613802 -398.819858161095 -427.318395428078
5700 288.993626402836 167744.050627852 345.238583357889 4.46974430510407 -390.620920097096 -426.76657471472
5800 426.542642354784 154245.032775391 345.849040439635 4.46185477312452 -393.351490073914 -426.647132955924
5900 365.838966403008 119390.363395173 350.322313097158 4.40488125984184 -400.86667081703 -426.97185227869
6000 304.338104681533 158821.321605306 346.227025402387 4.4569836513273 -392.470150562038 -426.791109426358
6100 343.059814716866 170096.753539419 344.148741345704 4.48389898458474 -390.418039287406 -426.95495244122
6200 260.326101041257 122749.005520548 349.73418891767 4.41228864882119 -400.876770101613 -427.671273632391
6300 281.306499777832 153388.138144184 345.956101443537 4.4604739891196 -394.333811047018 -427.454732668353
6400 282.483916579246 174839.378312191 343.554160252796 4.49165916294143 -389.760050299915 -427.25079853843
6500 253.072024779943 120767.590765756 349.7887634153 4.41160023780976 -401.415522098824 -427.781622359688
6600 238.075709282588 154167.325472253 346.161083522472 4.4578326834534 -394.071121895647 -427.380016658014
6700 353.236868945513 176326.575657483 343.343836696116 4.49441063720593 -389.15786665247 -426.944367077191
6800 287.209303225748 118161.206128355 350.760703503419 4.39937591769335 -401.574969243213 -427.443722023193
6900 355.160995225683 149825.873337493 346.675501480549 4.45121788322473 -394.497493569798 -426.916493457786
7000 371.368138887642 183947.899981942 343.236647659275 4.49581419230605 -387.043894340857 -426.451325752918
7100 293.684589300007 122100.269861211 350.544147892322 4.40209371956233 -400.508854913369 -427.223474092917
7200 314.363423879135 146143.647463007 346.928574093654 4.4479708709423 -395.652479101546 -427.297811077884
7300 300.390216190812 184678.26736975 342.193493668186 4.50951938134288 -387.678341907931 -427.121999654654
7400 233.33482143966 115307.153437808 350.489567395077 4.40277924200433 -402.723431818947 -427.947840194663
7500 284.889263463479 144637.822124785 346.659951024069 4.45141755575619 -396.30354395189 -427.59856065823
7600 321.308949913091 187318.776299415 341.927674551377 4.51302514162028 -387.093057378312 -427.069597778118
7700 271.820531173988 109872.062776732 351.595293145248 4.38893302029683 -403.700483596024 -427.811747317879
7800 341.533050650533 146737.649895368 346.757732388271 4.45016231141531 -395.464704609367 -427.2230125946
7900 334.241822536298 188287.797344793 342.44186673318 4.50624862721146 -386.378833218317 -426.62260461668
8000 304.906346796419 120467.228453696 350.682050871861 4.40036263056411 -400.971292322751 -427.338983233828
8100 319.56527606592 145483.255699258 347.094110838155 4.44584953671443 -395.576197485722 -427.093562319605
8200 307.874058993268 172437.478807155 344.183002781414 4.48345263826447 -389.875856272563 -426.919246465781
8300 262.46547301997 134509.148997621 348.659446803367 4.42588952060259 -398.274983735276 -427.546343962755
8400 340.750725629399 144811.070175091 346.383960896124 4.45496433458962 -396.299391905273 -427.6069488872
8500 246.766160468471 158044.628393 345.217520724123 4.47001701602305 -393.661593392229 -427.715129177829
8600 205.888927126662 147780.149197735 346.781758198711 4.44985399428618 -395.863961571947 -427.85011288902
8700 280.860892340196 153752.844587005 345.661035035027 4.46428158068135 -394.507194796549 -427.678551010751
8800 245.952857468829 145436.069715158 346.662787723384 4.45138113034919 -396.196589174373 -427.664578726703
8900 277.221833608662 150219.392111009 346.343045583987 4.45549062278462 -394.968862338278 -427.441840046728
9000 306.78689623345 154434.385359118 346.143534179237 4.4580586938454 -393.889222838141 -427.254126110036
9100 321.997842151425 139569.532332472 347.726105304819 4.4377691761549 -397.005350187203 -427.296625772125
9200 317.917346734433 153188.537792511 346.069232948293 4.45901584119349 -393.996452553415 -427.085091520673
9300 332.300769222122 148888.767375747 347.046247212539 4.44646269556424 -394.887376441623 -427.13806041424
9400 326.056124582967 148927.793033707 346.74530988216 4.45032174304116 -394.923343231546 -427.154507367045
9500 317.424447393012 155090.36351478 345.941786406999 4.46065856308736 -393.73873622147 -427.225831687428
9600 290.127453273196 144182.828585152 346.83362050256 4.4491886041213 -396.354951479927 -427.567150917685
9700 219.003755839625 148604.590714099 346.610443270882 4.45205336949452 -395.632399090129 -427.781106214158
9800 252.010252696383 159582.65089467 344.855770652525 4.47470601679729 -393.319693052229 -427.66859160183
9900 261.978148381096 139662.675701651 347.488810879722 4.44079965613699 -397.557200022258 -427.848005750495
10000 265.902896054463 153200.50336377 346.12229083335 4.45833230836063 -394.500743151051 -427.597040082812
10100 321.613172334307 160444.24725571 344.79136436108 4.47554188233696 -392.805171131056 -427.333071718278
10200 313.002209108343 132355.540970496 348.432407473198 4.42877344003893 -398.755394682062 -427.539339386511
