# step temp[K] press[bars] vol[A^3] density[gcc] enthalpy[eV] etotal[eV]
0 404.401915528773 579417.658363032 308.787819931769 4.99737389968004 -307.307467276437 -418.978756648046
100 346.796184261545 600436.145286628 307.575768827309 5.01706684421074 -303.370489220464 -418.638444416562
200 375.988927388207 614797.495257575 306.6712652711 5.03186430101948 -300.90172073382 -418.579595647192
300 333.588841104756 597046.095168227 307.397380708457 5.01997833654172 -304.548387807159 -419.099066722325
400 259.782861185551 583052.912353303 308.395330494573 5.00373397155984 -307.361309640647 -419.590390270041
500 279.867624395403 591458.181055162 307.794615424887 5.01349963428031 -305.824481440448 -419.44969275629
600 285.876462937966 617494.637277931 306.201877311159 5.03957782825091 -300.844069652738 -418.857295513981
700 283.659270048859 624301.585197389 305.977854642391 5.04326757133988 -299.530522416679 -418.757373945547
800 320.58817871926 599982.71040694 307.512400956862 5.01810069143388 -304.121478097897 -419.278655730851
900 337.479155771218 570873.781663658 309.309117609612 4.98895151811771 -309.616553089246 -419.826923590154
1000 349.05643366905 577600.91351784 308.8733571193 4.99598996254669 -308.170451267942 -419.522436042047
1100 374.84169854903 612710.411303548 306.42664506278 5.03588123529521 -301.240327237287 -418.425166567275
1200 404.878665504175 619562.772604513 306.090183040495 5.04141680251787 -299.779000831192 -418.144288595425
1300 349.361609436274 593624.417076309 308.224270256489 5.00651097521297 -304.717142513879 -418.917702040111
1400 301.198062195165 573845.837317079 309.43299220822 4.98695430262245 -308.761178128768 -419.589688288077
1500 275.709273557945 590817.763993437 308.083573822602 5.00879736209069 -305.819807511759 -419.428544257664
1600 242.19781763615 626852.11423436 305.78266962561 5.04648675399256 -299.07479693782 -418.712373041976
1700 274.696724569082 625690.476375046 305.494127756837 5.05125320475684 -299.349981122915 -418.653170456896
1800 278.040652566932 589371.928981402 307.853183794591 5.01254582735042 -306.272910179183 -419.51887576168
1900 305.482618092509 558066.837570551 310.219533990643 4.97431019902397 -312.245745239347 -420.300778056748
2000 307.892760550198 587514.816015353 308.352069103895 5.00443598887019 -306.475497078733 -419.547564449293
2100 308.387202432966 632131.102841612 305.339318376119 5.05381422894672 -297.780149392516 -418.250322351614
2200 364.334087435276 628050.383012875 305.718853581903 5.04754016242806 -298.4044632185 -418.245718589785
2300 316.966358550626 585725.746493335 308.528215282899 5.00157883599456 -306.346236091411 -419.13837803759
2400 364.791510069088 572855.053159373 309.067475126694 4.99285209882909 -308.718453312481 -419.224920542237
2500 308.033062076917 601074.959875318 307.397163163743 5.01998188917617 -303.328587398982 -418.65217223151
2600 312.149628513225 623554.532457862 306.010208107272 5.04273436304836 -299.266724393463 -418.363498215613
2700 288.291600471207 614059.203233457 306.51218279157 5.03447588220485 -301.419122551233 -418.894710756614
2800 270.802644868897 589952.581588642 308.005533739467 5.01006645280409 -306.223190538004 -419.636824911736
2900 287.30673651872 575054.911247992 308.803635318777 4.99711795903294 -309.1495164988 -419.9856491604
3000 294.323767571044 595020.115426439 307.279237184723 5.02190843092486 -305.321653068509 -419.439746285955
3100 279.382939258264 615582.822092964 306.020595783126 5.04256319061518 -301.334567799491 -418.912763441948
3200 263.3144383414 612681.641351522 306.655500918431 5.03212297592727 -301.735008160206 -419.001860864747
3300 281.726883386168 591954.036514039 308.278284851462 5.00563376564019 -305.504245341623 -419.403416305276
3400 306.707451560289 587809.269007443 308.498245219787 5.00206473060076 -306.133922166534 -419.316288786392
3500 318.073605673086 607658.197605754 306.775198989574 5.03015953358918 -302.291263162761 -418.642030065254
3600 312.852844758788 622913.101759879 305.794301834978 5.04629478903394 -299.412285487722 -418.30260565939
3700 369.752411319816 605590.55489532 307.111128399646 5.02465736069987 -302.774430700848 -418.856272284512
3800 332.693892366931 574601.90767148 309.163715906561 4.99129785441091 -308.934601350487 -419.812560765516
3900 315.418006825537 576051.384042381 308.857455981573 4.99624717480736 -308.932523409641 -419.98006716652
4000 265.254572846527 609208.328882504 306.286943894077 5.03817816145561 -302.75443192111 -419.216355590718
4100 297.407609174631 624059.830256764 305.109367967353 5.0576231144474 -299.996465490961 -418.838865428455
4200 217.558489810104 607078.062635483 306.757076684425 5.0304567006081 -303.224649284362 -419.457468710502
4300 270.575474146374 579772.203828975 308.700088566191 4.99879413392279 -308.351585989991 -420.059460041458
4400 262.979766106583 585016.775731941 308.497912181549 5.00207013056867 -307.177770191583 -419.822322089882
4500 311.260917543302 608335.628046158 306.743785979332 5.03067466204545 -302.496339810902 -418.964889744691
4600 274.011810584842 626281.992459725 305.750394141223 5.04701946893767 -298.899041533197 -418.415190994952
4700 362.20132240609 603896.997145126 306.89590667415 5.02818108129593 -303.06813279345 -418.744224957235
4800 340.400765042481 576126.405638067 309.077962802826 4.99268268068193 -308.35856768675 -419.499865647073
4900 320.451698705313 574351.225881233 309.162295434707 4.99132078734361 -308.770419063224 -419.599496495816
5000 309.728246168298 605175.915915366 306.715503063352 5.03113855170011 -302.967321239301 -418.820247238282
5100 247.743309392701 630802.402479973 305.034203212324 5.0588693845326 -298.323549752397 -418.420373182836
5200 260.098940865838 613262.371774898 306.363936346014 5.03691201474601 -301.888771808145 -419.155174248732
5300 224.077830465618 583977.888400834 308.357311952309 5.00435090089508 -307.575710055992 -419.968977531121
5400 290.144646564877 581979.144615361 308.457209947468 5.00273017488852 -307.926260910281 -419.971134365652
5500 256.379838787209 603603.313725231 306.754137075175 5.03050490721809 -303.693722928453 -419.260149996569
5600 333.171789463481 618416.60777303 305.945298264793 5.04380423761426 -300.75148569562 -418.841879305201
5700 295.666265797682 604223.440323248 307.200555599132 5.02319466465991 -303.365015528917 -419.218528904829
5800 265.816616005181 590041.323430457 308.33213111537 5.00475959571246 -306.011407286856 -419.562379167573
5900 267.14066145024 594718.814318886 307.847796354008 5.01263354859818 -305.068604335472 -419.339957359522
6000 288.30733349174 614689.606711705 306.413091848088 5.03610398158563 -301.216173547103 -418.774347018889
6100 315.31492280421 616536.962414409 306.181541424295 5.03991254563485 -300.828401717693 -418.65077490635
6200 315.524319340549 595646.274605589 307.631567529613 5.01615684065836 -304.829061809772 -419.19823221646
6300 312.763149097129 575830.450351884 309.095799340894 4.9923945752632 -308.674373064305 -419.764988446782
6400 313.4726373332 586238.067543929 308.531456616797 5.00152629098926 -306.784037965802 -419.676022652598
6500 212.6686911998 627282.892466866 305.422424235754 5.05243907917838 -299.15731513456 -418.736064229211
6600 267.796329701593 635933.961025876 304.724763225206 5.06400653341612 -297.635702357391 -418.586687283507
6700 227.629962295821 588089.011358965 308.10430104312 5.00846040331698 -306.823188186377 -419.914819349294
6800 244.131890747423 556734.004617369 310.309137842548 4.97287383347734 -312.806074395316 -420.634175094861
6900 243.635645811794 588674.681125534 308.202795629295 5.0068598135696 -306.476113329281 -419.716559958646
7000 273.532531759236 645114.32897566 304.489771215005 5.06791471420724 -295.475096969343 -418.07751588968
7100 301.88254805563 634607.495023918 305.185768359172 5.05635698598507 -297.321439056971 -418.202737700013
7200 296.487638694228 575288.573284347 309.289294781891 4.98927126771177 -308.609372803758 -419.664925751386
7300 308.274955780875 548389.921043624 310.956007892948 4.96252895167529 -313.802442821873 -420.235872981692
7400 295.16566991477 587587.915496851 308.333850515248 5.00473168705753 -306.284773127606 -419.364227545626
7500 279.428630799041 647039.590861379 304.246203081645 5.07197189722043 -295.031409666923 -417.901354871509
7600 284.66725266818 643525.538344126 304.27782851621 5.07144473651295 -295.87143475466 -418.086779569714
7700 217.924840352583 581149.421961704 308.536199729907 5.00144940275073 -307.993451328557 -419.907234939349
7800 231.32048754762 547817.534400475 310.805232894502 4.96493632843663 -314.637725831986 -420.908512079963
7900 224.661380552046 591611.501943037 307.775000942452 5.01381914431269 -306.382181925975 -420.029605020799
8000 242.494843916202 645625.84554054 304.254779631044 5.07182892488132 -296.140760493083 -418.745697813686
8100 238.954578084494 630402.642018451 304.899832373544 5.06109885287041 -298.965465796608 -418.93330946381
8200 277.355571221806 573814.332423711 308.829175311494 4.9967047002916 -309.383278550339 -419.989449009293
8300 289.005960660094 558052.404244729 309.912095852187 4.97924480044211 -312.192904203253 -420.138058931734
8400 279.257884102671 598913.214926563 307.52402117152 5.01791107565366 -304.23648356949 -419.1927322643
8500 308.31077841655 640497.213774205 304.988986008198 5.05961940482875 -296.208736986595 -418.133253898478
8600 306.117525461266 631958.650667039 305.381354487417 5.05311856533044 -297.809732239476 -418.263620260391
8700 350.674520342904 581799.332506411 308.483019371899 5.00231161834476 -307.397455597344 -419.417083122859
8800 315.022646065017 559959.760264414 309.961776567403 4.97844672641615 -311.634314992024 -419.965776661706
8900 367.395729372411 590881.889232375 308.047555029834 5.00938302112695 -305.74932101051 -419.357104728123
9000 290.763669383746 628540.470682777 305.690221812506 5.04801292863268 -298.656211807152 -418.579750756297
9100 298.311309623716 616915.389234372 306.167738664774 5.04013975670933 -301.019040879904 -418.908418029917
9200 271.863109030513 586171.762326053 308.167054054542 5.00744051501692 -307.036843451566 -419.782739528545
9300 256.087740867179 574865.243656328 308.812275185861 4.99697815100575 -309.280635903141 -420.08331202452
9400 250.902292275409 598698.607605283 307.461561795745 5.01893044077902 -304.69576457381 -419.587481522135
9500 302.889352305481 622993.307747924 306.085638041195 5.04149166142332 -299.901863213735 -418.920775360691
9600 297.288049533337 620598.872061972 306.04343820549 5.04218682457097 -300.038281162453 -418.58340559306
9700 331.351223120453 589782.856006527 308.042542989264 5.00946452685239 -305.730115266776 -419.12474486952
9800 367.356190557783 572162.292581494 309.305532115905 4.98900935043047 -309.054069019355 -419.511913310278
9900 349.50098007938 585688.231585854 308.435801408857 5.00307741454623 -306.496532311489 -419.247667461031
10000 320.266160600699 615796.024234521 306.400272130729 5.03631469102523 -300.8583693664 -418.623215750352
10100 259.074986999315 626691.375556772 305.682744777732 5.0481364036042 -298.96491592632 -418.532728716438
10200 254.86360143679 601004.488729089 307.189226766509 5.02337991507441 -304.01775980993 -419.249823303491
10300 260.563957879907 574408.570103422 309.016963338973 4.99366822841179 -309.19532313716 -419.983361814073
10400 272.039396952306 585026.026433963 308.562847477216 5.00101747336923 -307.182295219831 -419.852339103726
10500 312.903043764591 624000.73434722 305.813754815772 5.04597379145268 -299.674846493441 -418.780330551235
10600 294.016703324157 637182.348916079 304.705696020851 5.06432341770377 -297.126531366657 -418.307369506946
10700 287.55359011274 582472.089644787 308.459043848974 5.00270043183321 -307.538652240053 -419.679096092865
10800 271.199746685155 542490.747404478 311.580245441496 4.95258673950775 -315.214872059625 -420.714734419376
10900 270.715304047931 594247.846340366 307.660986918718 5.01567718195549 -305.123515306201 -419.235087208173
11000 332.468173908466 669488.490224092 302.614878650072 5.0993136846074 -290.763103476253 -417.214326688417
11100 342.762534952117 643943.290300774 304.691667783527 5.06455658302564 -295.543492591907 -418.004504271803
11200 318.638406226047 551271.536074576 310.67141808417 4.967074864441 -313.345388024263 -420.240171377862
11300 302.842680689506 534753.61679113 311.571150081066 4.95273131502907 -316.611041056985 -420.603203839065
11400 311.349132498102 600275.015187617 307.034276404458 5.02591505397056 -304.153156362212 -419.187302058273
11500 297.196063322531 664489.363256098 303.034652644547 5.09224994039271 -292.162068499889 -417.84316754254
11600 279.516455053268 630747.907664664 304.971269774571 5.05991332562825 -298.700474010568 -418.762146559221
11700 233.938849977106 559210.167189987 309.626559210344 4.98383664438102 -312.431533439187 -420.500975190753
11800 313.374593486718 547159.734751113 310.820869267156 4.96468655886737 -314.688561384486 -420.837081465343
11900 296.992495775191 604234.257800856 306.983430346007 5.02674750271319 -303.451753467066 -419.225455797789
12000 317.988340875324 641158.385884826 304.264453202387 5.07166767469771 -296.21837917681 -417.978812997536
12100 308.76137681024 620905.025242839 306.035087772929 5.04232440500772 -300.030677474418 -418.631046346915
12200 324.658096924994 574121.760205095 309.118216095345 4.99203253486089 -308.996264270011 -419.765267770011
12300 313.322389973046 569877.582045444 309.285018713805 4.98934024765695 -309.796669569817 -419.806146445494
