# step temp[K] press[bars] vol[A^3] density[gcc] enthalpy[eV] etotal[eV]
0 1788.71663550332 170332.56993575 354.058327056635 4.35840107107347 -377.120008363329 -414.761095194093
100 1911.52747087821 253943.67466872 344.255930623674 4.48250285498496 -358.686631133412 -413.250916684396
200 1822.07539490702 328486.579375537 338.00785587674 4.56536191404038 -341.774184477532 -411.074317377378
300 2066.41938146906 219464.871080196 351.498068628998 4.39014700104902 -363.617562638892 -411.765490358841
400 1622.87630836831 194354.652747759 356.93851296899 4.32323253389074 -367.978694433762 -411.277707208191
500 2030.85223724202 287421.407996179 344.099476049035 4.48454095189096 -347.184383019992 -408.913884043606
600 2184.16923620635 303777.36337239 342.122056435169 4.51046099729772 -343.74197028394 -408.609315582923
700 2231.12326806543 171088.399817127 357.18068570565 4.32030133101263 -373.182089164518 -411.323624733766
800 2164.19570881585 174115.939053827 355.762798735834 4.33751982317844 -372.740061864608 -411.402452545227
900 2100.64554511103 360374.65926355 337.192228871142 4.5764049694509 -333.009961704516 -408.853999228319
1000 1897.67547372482 284163.112522084 343.277417364109 4.49528024218775 -349.882042640335 -410.765958598862
1100 1740.73662100543 145856.416539786 360.428114392264 4.28137575912485 -381.134930945097 -413.947016995196
1200 1743.91474680768 245538.414098197 349.071474467031 4.42066540734157 -360.007154050004 -413.503417568758
1300 1882.13359422621 368072.559373837 334.077132347471 4.61907757954868 -334.932801350137 -411.681290128624
1400 1692.82912419433 228348.569432407 347.066673648025 4.44620100122627 -364.946693623295 -414.412016841549
1500 1451.43193644945 170153.299740161 356.927990180621 4.32335998946238 -377.246680875007 -415.152913614568
1600 1861.59808142838 275530.742095229 344.336510254277 4.48145388569626 -352.292768509223 -411.509274431537
1700 2000.95242620122 342736.806389859 340.152660314515 4.53657540246576 -336.557867915812 -409.323157184011
1800 1813.36413370217 208519.884483533 355.173516606139 4.34471637021668 -364.735649129109 -410.960731480724
1900 1835.60688060583 211240.177405801 355.88943794602 4.33597636606506 -363.487624036828 -410.410137260913
2000 2197.87191293062 312843.946900137 344.162898223186 4.48371454283087 -340.910217556811 -408.112101654307
