# step temp[K] press[bars] vol[A^3] density[gcc] enthalpy[eV] etotal[eV]
0 2328.40739925824 989525.350598419 293.311536807999 5.26105522019153 -213.235882092862 -394.388958108205
100 1906.8240663945 1002973.73295381 291.891566854591 5.28664876650872 -211.120495372911 -393.84666469688
200 2070.53911507937 1028359.9458976 290.601643590242 5.31011515558385 -207.289167808134 -393.812369515446
300 1902.13184467495 982162.864495341 292.206811232291 5.2809453186887 -217.09916316031 -396.227167312759
400 1773.1259047825 995479.213946437 290.983505743578 5.30314660936817 -216.302027814206 -397.098607697256
500 1901.59697614404 1034000.398732 289.071177731915 5.33822916547294 -209.806828411561 -396.36537114186
600 1778.94164136741 940481.500937027 292.382531584033 5.27777149854321 -226.877276468077 -398.506533389471
700 1741.96043633269 1008463.7037319 290.39119082258 5.3139635107214 -214.060906165882 -396.842875460811
800 1737.29462715483 1044919.96271457 289.36469468439 5.33281433503562 -206.852906803144 -395.573029698796
900 1976.49632177197 934171.575117629 293.369400339454 5.26001754129976 -226.491923223379 -397.545084224319
1000 2262.22050071442 1020822.77730425 290.285679233726 5.31589500363764 -209.998502870055 -394.953302348777
1100 1454.38036874588 1045994.63264554 290.356053684007 5.31460657453865 -204.69328395919 -394.254717240487
1200 1991.1471187666 948965.48157329 294.468859736213 5.24037819567226 -221.762578848194 -396.175811902051
1300 2483.72962044207 1043288.83458414 289.309368806964 5.3338341521036 -203.993807757918 -392.383310547961
1400 2102.71537785382 1010597.05938698 291.703280670938 5.29006114815307 -209.623345665617 -393.619601795691
1500 2211.66040870184 928357.141707938 295.487291165202 5.22231662072865 -224.827405151225 -396.043083971347
1600 1945.17131383685 1091603.20857899 287.80499552423 5.36171441032616 -195.866597101816 -391.955390414732
1700 1996.34840554326 977064.355740926 292.145973980685 5.28204503673271 -218.046360922425 -396.207392400382
1800 1838.1793731333 925671.950661575 294.443455167895 5.24083033527172 -228.773676772257 -398.891043682082
1900 1740.90629524918 1107220.86467788 285.942088696197 5.39664586945659 -196.312281289156 -393.919128408685
2000 1874.41630774859 952398.642295292 292.748871447751 5.27116700479419 -224.311262713956 -398.333056005967
2100 1590.33692445127 937034.477084351 293.513577612926 5.25743375967818 -226.615114845939 -398.276814861939
2200 2118.51889723141 1110388.26120991 286.016730185178 5.39523751238972 -193.796863192655 -392.020729107094
2300 1893.7524646471 925019.729183671 295.367817167772 5.2244290074081 -226.135815536116 -396.667001236384
2400 2155.65865363978 964275.975445832 294.371190433753 5.24211689870989 -217.994430054222 -395.162842397467
2500 2401.4029505392 1105811.1754955 286.661943171883 5.38309401935806 -191.982981497469 -389.835078534671
2600 2126.44406770174 910606.108114597 296.565839479689 5.20332414068144 -227.744951764115 -396.29983001151
2700 2056.57530080593 963942.312442574 293.141769546838 5.26410205632452 -218.665293443208 -395.03272562717
2800 2226.80326200593 1121710.49258042 286.136491446171 5.3929793577427 -190.514452335512 -390.843382865525
