# step temp[K] press[bars] vol[A^3] density[gcc] enthalpy[eV] etotal[eV]
0 1865.27192809782 743056.937718932 305.435053738887 5.05223016473193 -260.362178036901 -402.01675585853
100 1819.64472179565 759369.090504074 304.215507681872 5.07248366010263 -257.546862803432 -401.73313278406
200 2115.53154985789 754072.400208887 304.26566828374 5.07164742105274 -258.76037993483 -401.964541763368
300 1869.92297868577 740280.798278633 306.328205368928 5.03749953422555 -260.749077790393 -402.287097107098
400 1936.89046465978 741961.189688727 306.069336937452 5.04176016881257 -259.740019780508 -401.479440725299
500 2290.79434051823 765552.273331691 304.933633767677 5.06053783834748 -253.815512192045 -399.518957815007
600 1901.65642423289 769940.166783832 307.898893721644 5.01180167688808 -251.333273930037 -399.296825751325
700 2490.51430373911 694938.969997396 309.327202586344 4.9886598364571 -265.463961409588 -399.633653423876
800 2311.30737006078 824117.796409413 303.065004346298 5.09173995590353 -241.429574796062 -397.318307124042
900 2222.19898337605 733833.860004939 306.87422356041 5.02853636243041 -260.170318733134 -400.725804356194
1000 2041.56234002742 695410.882034696 309.388984473067 4.98766365096769 -269.079085851327 -403.366704340447
1100 1869.63301514439 817656.887707619 300.670329150585 5.13229288778034 -246.857838853916 -400.302334862497
1200 1948.00651074197 778823.293548829 304.105158107226 5.07432429449954 -254.006364722653 -401.832887469839
1300 1981.74091955177 645339.948401622 311.494962687912 4.95394268514122 -279.329704815965 -404.796620070546
1400 1946.96848626665 831961.380310148 300.516062961067 5.13492748660839 -243.653964403974 -399.702788329716
1500 1623.44416661367 810912.854560804 303.090936723986 5.09130430802487 -247.378665771644 -400.782698779465
1600 2227.35119157358 632258.488433139 313.841833231358 4.91689771238545 -280.009638708797 -403.85939127098
1700 2005.15055546198 806032.236694504 303.778449856957 5.0797816388646 -245.256920616833 -398.083543275318
1800 2430.41120344774 843628.504027136 301.979952851011 5.11003521027589 -237.069798204201 -396.077807540178
1900 2400.28851588162 630546.902242302 314.954755188521 4.89952339643978 -276.825608891129 -400.778085556843
2000 2619.75229231784 746443.810789709 307.048009080523 5.02569027067502 -254.73025162388 -397.781960342276
2100 2131.28931983157 841654.009583658 300.504873753251 5.13511868407568 -240.265909430041 -398.126876616774
2200 1586.98718713805 703715.292056602 308.944023262754 4.99484720749462 -267.980772138658 -403.676579410511
2300 1608.05860975015 751621.585471153 306.314896360198 5.03771840743764 -259.162207454649 -402.862285477066
2400 1779.99468841428 804126.964286754 302.042850245257 5.1089710966941 -249.829120474524 -401.42340503196
2500 1866.58676116998 719896.481037376 306.158879085112 5.04028560751666 -265.524554046884 -403.089110568416
2600 1846.28111330954 745744.157181705 306.163363628324 5.04021177968063 -259.711467891075 -402.217327619338
2700 2220.48781212888 754728.448729779 304.692895416821 5.06453617750133 -257.37162839195 -400.90163042164
2800 2112.25630180411 743958.58916893 305.79041816964 5.04635887907402 -258.332538860635 -400.324016130999
2900 2656.765982912 723462.53273968 306.831313045085 5.02923960580053 -261.359862720223 -399.909491215859
3000 2352.05355771586 740766.155294122 306.383519034038 5.03659007746656 -257.894414254646 -399.55080569487
3100 2193.25835597712 747570.196466333 306.349077451525 5.0371563208324 -256.894122177386 -399.835577140504
3200 2052.50641649865 725791.548547852 306.286982049165 5.03817753383465 -262.457669884801 -401.206742163362
3300 1809.71013709728 773361.753925967 303.830358702092 5.07891376772908 -255.742148078695 -402.399385344256
3400 1830.21370289099 761128.447244962 304.630971085886 5.06556567891142 -258.799018489069 -403.516718446175
3500 1523.38251024065 729406.22601222 305.979844277255 5.04323477747723 -264.939094741387 -404.239355012387
3600 2036.92879795913 769027.039560048 303.406711014653 5.08600547003589 -257.150400627889 -402.782273741899
3700 1690.82868173211 753604.021646359 304.551232627783 5.06689195952822 -259.032768504669 -402.282300441789
3800 2041.18150754917 721265.51294832 307.217890090667 5.02291123544501 -263.976584279207 -402.27949228163
