# step temp[K] press[bars] vol[A^3] density[gcc] enthalpy[eV] etotal[eV]
0 2201.516307978 536857.766104243 321.774500019472 4.79568204370681 -297.014700363575 -404.834993115194
100 2120.59950852664 474144.496922851 325.091850769156 4.74674522974086 -309.922536323272 -406.129484831542
200 2258.95235456913 484158.378545818 325.048336748519 4.74738067360116 -308.527540620621 -406.753220293977
300 1576.03165252446 540315.28402767 322.257639710395 4.78849219293263 -298.392615414312 -407.070234971338
400 1750.83108699825 497541.503932494 323.363048096449 4.77212285370916 -308.640151627447 -409.057638256481
500 1618.4419034337 488801.052684298 323.067812747641 4.77648385564026 -311.535156734068 -410.098509123434
600 1840.66496919964 527072.010340366 320.129275740421 4.82032825113245 -304.053987812475 -409.36771631449
700 1401.64681443978 519398.03656214 321.852870435858 4.79451430641706 -305.246221858292 -409.585381099657
800 1968.72450351632 457372.946326972 324.999983431096 4.74808698626683 -317.15643828221 -409.934106646524
900 1887.75733047985 521238.791031198 321.599088450541 4.79829777907918 -303.549462950162 -408.175838421713
1000 2044.12951188102 515891.69162577 321.354275745555 4.80195319724935 -304.083080843454 -407.557324115371
1100 2068.83568786075 465249.772636543 325.715885583484 4.73765100250415 -313.612444108265 -408.195807246987
1200 2138.65672880536 487163.067739189 324.483500957896 4.75564454682814 -308.374067046258 -407.037589921172
1300 2134.12181735421 552205.504385469 321.22837334515 4.80383527705404 -294.64440305521 -405.358844270633
1400 2622.32083669803 471101.197666752 325.553249668509 4.74001778030904 -310.777924607225 -406.50303717949
1500 2153.92157767305 481172.325136073 326.605834579409 4.72474165641683 -308.056370366888 -406.1439960608
1600 2276.40167463082 502740.357290085 323.831960632696 4.76521276297494 -303.302138935019 -404.916034526691
1700 2129.60563957913 506120.932127781 324.175577977145 4.76016176633428 -302.853751685863 -405.259476460166
1800 2388.22892330204 456252.54194968 326.940315769336 4.71990793865518 -314.004040628699 -407.106985363933
1900 2014.04506117481 505208.766379048 324.163608564763 4.76033753047831 -304.465472226974 -406.682860128984
2000 2134.49863838971 524116.484557083 322.330588285457 4.78740848044965 -301.78233275135 -407.225631162848
2100 1957.12997309787 479181.010515577 324.08332648716 4.76151676358227 -311.951642478302 -408.878901040244
2200 1864.69238229509 502209.945139297 323.535786664892 4.76957497584167 -307.246069163735 -408.65992067858
2300 1887.6884264458 500643.233804006 323.304054347026 4.77299362973582 -307.600337953476 -408.625404336763
