# step temp[K] press[bars] vol[A^3] density[gcc] enthalpy[eV] etotal[eV]
0 2109.2633314365 823297.665139016 306.078781617034 5.04160459511004 -98.3255198892577 -255.607783269041
100 1976.95178833666 866149.008432013 304.08189740906 5.07471245415922 -90.3715921122471 -254.760617867513
200 2176.79490404322 848557.741656818 303.577828565537 5.08313864407586 -94.2311502439742 -255.014507523683
300 1963.36420907552 841700.692548092 305.143879266216 5.05705110512753 -96.438191151056 -256.745007850206
400 1889.62130623236 846816.735942931 303.185248891459 5.08972055041689 -97.4087521857994 -257.654731859269
500 1684.42224603206 868045.358281177 301.141601201621 5.12426109746611 -94.7626609908889 -257.918573656209
600 1716.15575619356 838180.94131372 303.997941222185 5.07611395545039 -100.244592253986 -259.28155262074
700 1646.42084338698 824245.268393832 304.418913499433 5.06909434150187 -102.910208418998 -259.51957640155
800 1555.0098632746 909399.390004267 300.510699910779 5.13501912685396 -85.9177470568108 -256.488372196187
900 1839.97464728931 832742.971777236 304.889949121269 5.0612629124496 -99.161971551856 -257.630755918782
1000 1860.45773961421 807961.905845325 306.741335500628 5.03071485082897 -103.721414336013 -258.408063424067
1100 1917.66025313814 918271.689731869 300.365662209844 5.13749867582416 -82.009448378344 -254.16107098351
1200 2192.44831674273 828006.229223822 305.305391750619 5.05437582683304 -98.3180213984385 -256.100117306805
1300 2135.37183611464 787526.261785093 307.814454973881 5.01317649945017 -106.062786976674 -257.364448840393
1400 2211.22977780427 908664.637401973 300.937786965426 5.1277315734478 -82.0731547071508 -252.748186498898
1500 2058.44764288254 855568.203816406 304.922049520285 5.0607300924739 -92.0356090258252 -254.865116394138
1600 2075.05185674588 816404.8534256 307.562193627259 5.01728828783252 -99.4908264523868 -256.212178692616
1700 1762.83924940551 882541.314760728 303.204354832933 5.08939982974979 -87.3936305367008 -254.410416736869
1800 1919.32983543143 856694.248451749 303.765051071459 5.08000570316798 -93.9261355121343 -256.351294122044
1900 1689.85441118105 830085.053346405 305.191416677972 5.05626340564611 -100.437494497566 -258.556673872622
2000 1395.79221875087 882544.992330232 302.097754116396 5.10804258171203 -90.9156698257344 -257.323590607019
2100 1778.49638027646 854843.944337551 302.8762790635 5.0949126707364 -96.3766729666391 -257.976816921393
2200 1926.68321738929 829016.992843629 304.379953676766 5.06974317206458 -100.716145854301 -258.211998451687
2300 1779.94402419975 872900.277035444 303.023329455398 5.09244022445227 -91.1590024595421 -256.252641162781
2400 1982.67254090272 848999.911444509 304.894750122366 5.06118321567297 -94.0798638420397 -255.644844887376
2500 2072.85833947826 819287.612263332 306.279920814711 5.03829368820969 -98.8553296001536 -255.47436939289
2600 2378.59898862263 874066.377543059 304.348229115612 5.07027163046162 -88.0652525567582 -254.102236705963
2700 1991.17603904646 850000.794456349 305.698905220491 5.04786953932044 -92.908257346812 -255.090334229011
2800 2151.07935560261 848166.4279269 305.084424665324 5.05803661907331 -93.8547234867124 -255.361502973567
2900 1839.7466963164 876104.98388282 303.397460358661 5.08616054347295 -89.2290933482844 -255.133428555806
3000 1824.61921053256 858314.984840488 304.715942287158 5.06415312662542 -93.1656172190706 -256.407469402558
3100 1819.17222963513 845745.046789604 304.311753828536 5.07087936122111 -96.2144534267462 -256.852284826933
3200 1796.27426226938 872027.953885581 302.220098016317 5.10597475811422 -91.4786577056086 -255.970131457888
3300 1680.1512160483 863180.344340252 303.801950425578 5.07938869287852 -93.4477547162219 -257.122525991166
3400 1966.62199623657 811762.405235736 304.768076883488 5.06328683648863 -103.675117085721 -258.089607081056
3500 1683.15308780721 890991.523673247 300.670576477575 5.13228866603517 -89.4417037003031 -256.64858450243
3600 1591.67986668156 841521.218419743 303.09200853857 5.09128630380814 -99.4538847240895 -258.64880258655
3700 1578.4545907162 810350.604070432 305.526486361081 5.05071822166802 -105.526159637216 -260.055684182245
3800 1806.12481126965 912245.516584241 299.784431038421 5.14745941448957 -85.4033999896747 -256.094333951418
3900 1887.0285929291 862185.117378855 303.591686399806 5.08290661765337 -93.5349688893911 -256.907876789277
4000 1893.46241381423 769066.05040294 309.708987404533 4.98251020998151 -110.124532727557 -258.788969958722
4100 2220.80611257354 933110.34853201 299.906728903935 5.14536035088565 -77.78819745579 -252.4543920571
4200 2091.05071520541 889348.715009918 302.391894581429 5.10307392333423 -85.5062744786699 -253.360342289181
4300 2008.37866767872 735113.497484098 312.226492292664 4.94233586821862 -115.379601818717 -258.635921429229
4400 2278.07425139848 906859.725113464 300.888050942928 5.12857917431496 -82.7027343492459 -253.010596914968
4500 2130.05912802081 920092.223852956 299.831921793717 5.14664410191717 -81.2688852876184 -253.455295277583
4600 1557.93608511606 742174.621235898 310.355898336927 4.9721245838572 -117.032203449864 -260.79805652319
4700 1812.74603469825 879146.547048448 301.026973286391 5.12621236236534 -91.9739267428439 -257.153495993283
4800 1713.97413166858 941127.932656913 298.034198835496 5.17768832535179 -80.4747290555143 -255.541776544421
4900 1847.60761745717 729480.559846388 310.194175830656 4.97471684545284 -120.449886221762 -261.683152997323
5000 1700.74730779159 895980.291467553 301.729782850518 5.114272039332 -87.9695201866887 -256.704949012944
5100 1862.68946503815 941258.333974803 298.885777527969 5.16293617123257 -78.7849375349472 -254.376533719724
5200 1781.80597292686 748562.922309351 310.301576230239 4.97299501540767 -114.985958913342 -259.963902791625
5300 2147.61519569542 868764.632230068 303.12409192542 5.09074742975491 -91.2207236376672 -255.586815788975
5400 2060.97036060636 939147.603364816 299.034502105362 5.16036838893733 -77.3868580186342 -252.671875602927
5500 1986.33123446998 765844.862200509 310.266687422072 4.97355421778465 -110.222687248291 -258.531034346233
5600 2019.36161910131 839189.633736447 305.194939182667 5.05620504716993 -95.77525969283 -255.630574778852
5700 1995.43152012428 948415.874439037 298.48248776039 5.16991198862187 -75.0539713664885 -251.742076349934
5800 1977.51377834695 771083.290544275 309.644428827058 4.98354902657714 -109.378749987554 -258.402059890471
5900 2029.29036103925 802523.628477403 306.189034097617 5.03978921522758 -104.749929074708 -258.118758691177
6000 1933.97508317398 984173.448803854 296.164213472478 5.2103803284441 -71.7985620124053 -253.72418343145
6100 1732.47368774957 769933.818221106 307.5652723021 5.01723806565006 -112.873893977711 -260.675902343063
6200 1682.97066311385 793883.516002559 306.390856342341 5.03646946350752 -108.385627220439 -260.203264231151
6300 1602.60411533417 998747.632492145 295.331465320459 5.2250720734809 -69.2415952004635 -253.342162016444
6400 1567.5011998445 793530.304877034 307.327600344323 5.02111814928837 -106.674363730677 -258.88840781281
6500 1896.72507316835 769565.063324684 308.896264896894 4.99561945943632 -109.586039684041 -257.956567934915
6600 2573.45780184629 978332.548585297 296.74110870682 5.20025081321216 -69.1293190391516 -250.327511093005
6700 2200.94652880099 791644.100690786 308.165402479571 5.00746735178496 -104.495773411865 -256.761970619197
6800 2019.32035614112 766332.987207021 309.962055369676 4.97844224844138 -109.469184841735 -257.726351147864
6900 2105.92090351473 1005607.60673349 295.115023269962 5.22890422442003 -64.7362347435421 -249.965460276188
7000 1769.86713288367 812994.626686329 306.719435601961 5.03107404601736 -101.776344481896 -257.415409868673
7100 1736.25274968093 721797.900066386 311.136588026213 4.95964875637229 -119.883177332419 -260.0535866919
7200 1701.61877548388 1023373.89705225 293.735059946648 5.25346954546865 -63.7761441386776 -251.396417559538
7300 1673.02532035098 821081.742677019 304.657964998072 5.06511684956567 -103.092518088798 -259.22331442806
7400 1554.47946813796 711833.822894304 311.828323525761 4.94864666050336 -125.020298042863 -263.563053864125
7500 1318.95293100729 1011155.94987638 293.49253841271 5.25781064217779 -69.781065057616 -255.008302169341
7600 1747.49426605442 848048.12736176 300.908633667606 5.12822836971408 -100.599811057528 -259.873775747935
7700 1579.49631530149 716623.430120955 310.536069747962 4.96923978305824 -124.152447801833 -263.049394223818
