# step temp[K] press[bars] vol[A^3] density[gcc] enthalpy[eV] etotal[eV]
0 1992.58078600857 576809.916838105 323.415018458024 4.77135600945013 -147.570313049423 -264.005044117421
100 1754.37639594082 536304.813866411 326.376324310145 4.72806413004312 -155.620072979421 -264.869705500904
200 1980.21203952197 546339.714074891 326.110499974192 4.73191814427392 -153.02191287515 -264.225090123549
300 2361.31688162542 565450.445945416 324.033435159904 4.76224989283781 -147.878516991513 -262.238483207715
400 2436.64142221167 532367.990342002 327.638276514771 4.7098532206952 -153.014570715221 -261.881559356789
500 2339.81693967575 519395.972976239 329.577874893803 4.6821352688294 -154.23940680419 -261.082454996389
600 2461.83118794643 583555.171444456 326.75565884365 4.72257526411959 -140.476076685257 -259.489153282593
700 2307.71899574824 543036.453904518 327.863641539716 4.70661578886658 -149.906290330953 -261.031318856805
800 2454.63879595608 501125.112599042 328.54211011649 4.69689621010524 -161.15681938997 -263.917471493937
900 1896.30184400446 564772.750591806 323.595535677228 4.76869431661542 -149.585255866625 -263.6537999775
1000 1963.11863928645 563862.126703616 323.856867516988 4.76484628440116 -150.102047465998 -264.078642470169
1100 1602.68145105718 519299.161743766 328.819572055556 4.69293291217288 -159.163558446836 -265.740910026637
1200 2014.76347517699 544621.304137935 326.091752552316 4.73219018815434 -153.486030586025 -264.333066192693
1300 2308.75138042153 582746.308447704 323.13781179066 4.77544915995721 -145.050094017067 -262.582317801947
1400 2169.36440238928 537763.097402024 328.01600956391 4.7044295000042 -153.464606463354 -263.561655883653
1500 1940.81648254931 536557.985791061 329.849560012012 4.67827876383987 -152.881788993399 -263.346157640744
1600 2297.25921617767 566628.855296669 325.848663934876 4.73572048211475 -145.998182701987 -261.238454573012
1700 2224.69512253328 566342.511639304 326.361939160514 4.72827253029393 -146.079053509039 -261.442523343754
1800 2487.03601923379 484959.699680741 331.399689126663 4.65639601513424 -163.256471723769 -263.567201355091
1900 1782.44510549768 558677.784538766 327.849437124887 4.70681970784748 -149.193331848568 -263.514192999142
2000 2117.46310824275 575652.017780855 323.368371649862 4.77204429113739 -147.537638674724 -263.721876570332
2100 1913.5670947192 533631.022321395 326.466971601524 4.7267513289204 -157.401326295151 -266.136477391108
2200 1634.75631640291 543954.687175093 326.543144993747 4.72564870989917 -155.131262949715 -265.995873861337
2300 1754.36605101566 577653.970264404 324.115766091607 4.76104020015483 -147.80011564201 -264.657877011064
2400 1754.28793979725 533762.111253174 326.018883086836 4.7332478942795 -156.287624938821 -264.900207475658
2500 2127.73036864008 539071.743304341 326.615209146441 4.72460604605294 -154.11905160528 -264.012705759041
2600 2484.6002182898 551726.577351919 326.024410839636 4.73316764193204 -149.857281073699 -262.127266512711
2700 2315.32454529706 528064.674147392 328.310813566986 4.70020519610839 -154.658883194102 -262.867524867048
2800 2071.58380172761 527577.600935734 329.114763225766 4.6887237045868 -154.882630663842 -263.256194509762
2900 2555.81243712521 553972.446125887 325.564832169463 4.7398491464302 -149.39363373733 -261.961722490024
3000 2173.9846790302 549389.938191089 326.818732711306 4.72166383812899 -150.727670979459 -262.794552102702
3100 2028.12445392034 520452.001563845 328.597962251686 4.69609787380294 -157.793243281905 -264.535207830561
3200 1858.35213057104 559849.554872882 324.800788532566 4.75099890870924 -150.250901838667 -263.746248251698
3300 2061.04143907199 575026.939146288 323.643883362166 4.76798194310171 -147.461797279898 -263.618757279726
3400 1885.92520397404 498517.649938936 328.106157565386 4.70313694603126 -164.267538941855 -266.357858329257
3500 1800.34988861391 577614.077443379 323.344918537994 4.77239042086508 -148.851594524525 -265.423380977096
3600 1705.24166476606 575295.717220997 322.313008714287 4.78766959491238 -149.708322750214 -265.441697642396
3700 1588.75348441742 519102.975140515 327.220984947508 4.71585950428474 -161.687132037845 -267.706279625305
3800 1456.32720445202 540094.830019748 324.873794155089 4.74993126447576 -157.520528825039 -267.035714344277
3900 1557.97332486632 610648.211827243 319.938130055304 4.82320813589607 -142.167099690926 -264.107252360512
4000 1861.25098882418 552939.752692091 325.771248314615 4.73684586914754 -151.944850609521 -264.374332303502
4100 1766.37574883171 505940.663560774 330.399465152926 4.67049240274005 -160.537294526533 -264.87194469747
4200 2181.42392683997 561728.436889203 324.52629818566 4.75501739148211 -148.312419187292 -262.09242420501
4300 1998.37363005918 594334.533786979 323.921923017816 4.76388932706245 -141.440830346795 -261.601115496512
4400 2350.53988226043 490100.344993814 330.985938508266 4.66221676612882 -162.954393138865 -264.201866592009
4500 2006.83339718325 524482.407736298 328.774369743868 4.6935781310091 -156.376060795877 -264.002388510238
4600 1797.0617649781 642556.916576263 320.87991216671 4.80905202649271 -133.429134436575 -262.11883057998
4700 1598.54658114894 540015.263866061 327.088569255685 4.71776863183457 -155.619305368318 -265.864849497933
4800 1657.72769038828 475732.179067769 329.840070439531 4.67841335896458 -170.048223973121 -267.987206010408
4900 1848.47186303417 609364.317002154 319.246945169077 4.83365061190753 -143.371604623684 -264.792494705381
5000 1705.9525222388 562522.024999597 321.822544618505 4.79496610063591 -152.442942993547 -265.434407722511
5100 1656.92110323598 478983.580314371 330.292845587354 4.67200005232327 -168.481962421882 -267.225671202814
5200 1929.15610735319 565628.800312775 324.351546043851 4.75757927066422 -148.940620601661 -263.448963389349
5300 2143.25307834232 617784.897195071 321.257735058089 4.8033962251122 -137.270844143805 -261.144947169272
5400 2018.94270709404 478180.428472894 331.273512539216 4.6581695591598 -165.542917520759 -264.413741158306
5500 2307.36931712099 527071.213785404 328.529634590553 4.69707456920689 -155.566980239061 -263.644032466527
5600 2004.24027456758 635115.6996895 319.588942295594 4.82847804677438 -134.119608714326 -260.807245625174
5700 1927.67481448435 514575.466498624 328.554736074805 4.69671571410489 -158.949478242844 -264.472313327509
5800 1957.73704028792 465580.158893186 333.439649074315 4.62790851702881 -169.573788932515 -266.468784457233
5900 1816.01622859298 619355.622568079 319.487923846747 4.83000475663152 -138.902290742327 -262.407186724189
6000 1814.82723988053 615135.924698066 319.717350715025 4.82653878000373 -140.405774546972 -263.157311705395
