# step temp[K] press[bars] vol[A^3] density[gcc] enthalpy[eV] etotal[eV]
0 327.380279269228 412768.874760547 327.559786294413 4.71098180067546 -196.643338677667 -281.032595669984
100 260.813381172705 398257.826418443 329.119613653061 4.68865460413672 -199.634732012344 -281.444983233196
200 271.060241721938 387939.747142399 329.868973572396 4.67800343619601 -201.750424793545 -281.622577579332
300 318.070431688114 404551.734512164 328.549297155908 4.69679346516408 -198.291469822904 -281.250611988062
400 308.769965781392 413558.801806011 327.750000859864 4.70824771263972 -196.329732829567 -280.929586620659
500 390.718647309696 389874.351702763 329.748507332436 4.67971244009427 -200.965278435367 -281.206428846191
600 328.551058064341 386953.701471206 330.479228437769 4.66936514939455 -201.384252719791 -281.200777742685
700 325.43530051524 413991.219275416 327.90265242446 4.70605583839129 -195.843270738571 -280.571026314093
800 305.645908566756 415674.227525332 327.711753009903 4.70879722101236 -195.683353532192 -280.706027240965
900 269.647088158983 379933.818049253 330.830906571271 4.66440154536675 -203.234236540124 -281.686173303844
1000 277.592619623566 384100.653114802 330.301236707839 4.6718813627424 -202.562251261142 -281.747609893046
1100 295.161213350505 430701.52784929 326.121132242942 4.73176387329777 -193.102479552221 -280.771266306349
1200 298.922000312936 412372.277478909 327.59620670964 4.71045805861192 -196.884840956679 -281.202388901182
1300 238.92677832361 365627.94270549 332.074105594147 4.64693923997825 -206.474716238053 -282.256362051828
1400 319.46191792435 391889.061271645 329.533728385809 4.68276251849847 -200.939260534394 -281.542529571519
1500 304.155018877884 438883.18850432 325.589823106444 4.73948533508565 -191.249926108258 -280.438539041673
1600 289.436752855094 406166.368335366 328.688301456743 4.69480716236932 -197.798690056686 -281.124174931171
1700 298.971843171417 367573.440588813 332.112616831569 4.64640038848243 -205.548366592165 -281.742080101091
1800 315.602809239605 407286.765023484 328.689423620177 4.69479113404424 -197.1010921012 -280.656712873128
1900 381.230207507994 431614.753112815 326.592897722348 4.72492881084637 -191.981476845344 -279.963239727792
2000 400.504938904954 382301.687688809 330.780009217262 4.6651192601321 -202.161362103377 -281.090091726785
2100 293.269078602647 373189.564600054 331.459319048672 4.65555832400514 -204.44760493776 -281.653305407343
2200 331.713093267636 415981.853415223 327.560173325382 4.7109762343826 -195.87486392236 -280.921104461342
2300 267.220450668202 430952.797990628 326.223292058992 4.7302820780408 -192.948001575445 -280.695412976459
2400 314.190895887769 385518.659573346 330.076318876717 4.67506483687633 -202.294230122537 -281.717801751666
2500 259.751570142495 376876.879357025 331.05942479076 4.66118187948108 -204.150578454325 -282.025046652351
2600 241.7952646927 419269.612893759 327.240692164277 4.71557550395187 -195.459732799206 -281.094541652539
2700 310.853584490468 418217.603878744 327.136890775587 4.71707176835857 -195.606257665216 -280.999100838554
