# step temp[K] press[bars] vol[A^3] density[gcc] enthalpy[eV] etotal[eV]
0 391.452525728938 107311.586538709 362.631521362773 4.25536143705055 -261.228702333403 -285.517264727362
100 385.215564712355 89161.8982904628 366.419908107994 4.21136558827834 -265.413487181006 -285.804932554425
200 311.323214873171 103759.817259958 363.508817774009 4.2450914982356 -262.275907725835 -285.817389269607
300 323.133070831391 109631.705680812 362.258114436284 4.25974776097813 -261.181070039449 -285.969209787077
400 270.36137997627 83567.9731372229 366.144481023736 4.21453352936401 -267.287241302871 -286.384982503378
500 274.674134580278 115431.239902721 360.950046059888 4.275184914674 -260.102067345397 -286.107261754151
600 266.880155254753 92744.2732209166 364.20210866702 4.23701059149264 -265.256616344626 -286.338975169542
700 275.730383754476 86327.3728717373 365.482043062403 4.22217239166151 -266.677627637628 -286.370279857513
800 292.955289889729 126172.844956606 360.118939440599 4.28505147289165 -257.511886191283 -285.871577593558
900 303.516457954883 79127.627180917 366.778635727016 4.20724666475566 -268.128515934821 -286.242826777436
1000 320.68505271228 99334.9050583966 363.740408210487 4.24238868444099 -263.364112408042 -285.916009103251
1100 322.485244962721 118766.11027042 360.873718961303 4.27608914361423 -258.883712956433 -285.634553391213
1200 276.1941567771 71449.0624442136 368.194201047684 4.19107141686426 -269.624433152143 -286.044053875735
1300 305.435077536634 120243.061416568 360.544931804945 4.27998858322866 -258.634390366531 -285.693223384275
1400 338.364447527044 92824.0842618645 365.130900843858 4.2262328066449 -264.910166560563 -286.064478527154
1500 320.587239404132 84879.2809329153 365.539126348878 4.22151304917582 -266.904949234375 -286.270292688944
1600 225.073031203465 125790.405719771 359.34496583756 4.29428081250395 -257.850201722843 -286.063166428082
1700 193.29821978128 86002.3793766164 365.279759916502 4.22451052918688 -266.894591108999 -286.502248873882
1800 248.393615636266 99063.9988967472 363.359731477484 4.24683325692556 -263.978074267381 -286.444929846781
1900 340.451420463298 113554.345470612 360.934870268769 4.27536466819355 -260.565129358865 -286.146407670518
2000 275.980532915935 74924.5787719878 367.603096439198 4.19781064635661 -269.136704135699 -286.327386408211
2100 282.263427851845 131668.619785198 359.257744005057 4.29532339279067 -256.062970935476 -285.587165866739
2200 329.21897646791 97465.1516094472 365.106453972988 4.2265157875853 -263.666613597551 -285.877122795548
2300 392.075220437404 72891.9825504155 367.760488061734 4.1960140960197 -269.253749863413 -285.985234240152
2400 314.591945206717 143648.918793679 358.34191027633 4.30630118223169 -253.291729659677 -285.420167425215
2500 287.971556665011 68747.8979393779 368.085982202979 4.19230360969077 -270.36573454431 -286.159960422299
2600 296.648958175491 92825.686677953 364.845490485201 4.22953889278978 -264.968828422029 -286.106969685269
2700 331.941734820467 147895.522901225 356.976442283219 4.32277318356439 -252.626884696753 -285.579070423416
2800 261.272451691383 40050.9854035404 373.69275438544 4.12940356417637 -277.202636302298 -286.544155823586
2900 271.925438810666 139872.069167002 357.483855267889 4.31663743446467 -254.448284247355 -285.657084607438
3000 263.395748506812 112664.975669066 361.776303799313 4.26542085719946 -260.544106626104 -285.984199190934
3100 252.371654511848 47467.7014522457 371.501957262272 4.15375521366824 -275.47688888656 -286.483381614577
3200 321.245655527797 152724.80403534 355.987652496979 4.33478009993399 -251.536467363875 -285.47039690697
3300 258.26148914692 79191.5476310739 366.79119732997 4.20710257797682 -268.100704890981 -286.230269626211
3400 266.4405560168 82745.0020839935 366.539810960661 4.20998796234916 -267.321847518175 -286.251932575475
3500 332.346940295853 137847.300557472 358.385794676296 4.30577387493808 -254.799226689257 -285.633853432485
3600 317.874260165565 70546.3778127933 367.963102402049 4.19370361265202 -269.991686359698 -286.193686603255
3700 330.82988474725 107332.954259893 362.451350259184 4.25747673656795 -261.550012581188 -285.831341260523
3800 264.566075702586 113695.504253961 362.109993493055 4.2614902090398 -260.106369954613 -285.802838668011
3900 321.296734540879 78411.7463249395 366.650286110494 4.20871945372239 -268.134681934982 -286.078828054003
4000 326.203513033087 114921.495661867 361.321937031198 4.27078467625087 -259.960054629284 -285.877085255478
4100 266.402167543805 99665.4815439593 363.329831456592 4.24718274764202 -263.608312565717 -286.209719221854
4200 256.584253093631 84831.7064110185 365.751726022531 4.21905921989022 -267.120164216905 -286.48591015143
4300 309.357231289071 119497.72596701 360.583903451052 4.27952600517453 -259.331769322119 -286.22578286102
4400 255.950229635678 83127.6983097866 365.823850336121 4.21822740766707 -267.598708413303 -286.579198181606
4500 262.000601014777 105381.069034311 362.49140575888 4.25700628304708 -262.368054110721 -286.210453406067
4600 292.870809953253 111286.560209297 361.914367055701 4.26379368252221 -260.777675026718 -285.916107028407
4700 288.987037135278 79727.3485998826 367.076991578031 4.20382706426886 -267.738782779779 -286.005231745007
4800 351.430659481029 117604.2515213 360.851043785485 4.27635784471628 -259.111686368667 -285.59916569137
4900 312.200250162023 88998.9948013839 365.676476030123 4.21992743043992 -265.607621627895 -285.92051398975
5000 329.314662111185 95367.0924899476 364.708752774928 4.2311246443225 -264.208846972005 -285.917574666975
5100 312.456350939303 119526.34959158 360.786658548933 4.27712099464129 -258.830705657373 -285.746287228878
5200 241.557365474175 77465.5056830378 366.886346388796 4.20601149935092 -268.522612921324 -286.261630034114
5300 302.739876680659 115346.234114534 360.731748986396 4.27777204585426 -260.113120825944 -286.083448546473
5400 269.983440661347 101948.656144562 363.239712887001 4.24823645961357 -263.295815438507 -286.409249312469
5500 219.731350508286 87282.6018208517 365.078822747771 4.22683567414769 -266.770815790007 -286.659404543568
5600 220.907148018118 122771.392339114 359.94962810876 4.28706705428199 -258.771168852109 -286.353346605221
5700 260.880843694285 86840.3352444162 364.94771890233 4.22835412290686 -266.827296504411 -286.608002472925
5800 304.84193005675 98051.699627652 363.647446711855 4.24347319311404 -263.917823589851 -286.172706379202
5900 287.229908875078 123668.556545344 360.448666505819 4.28113164303025 -257.934601492568 -285.756858463301
6000 267.743639153408 76207.8506864064 368.015663898555 4.19310465081587 -268.527075270667 -286.031815082192
6100 333.494631522614 116532.737984679 361.644275664813 4.26697806575087 -259.281237982027 -285.585080049182
6200 349.307906775284 105963.843589347 363.276443136647 4.24780692781026 -261.6454435979 -285.671615620911
6300 270.734226016573 76565.6512240137 367.848919658125 4.19500536606248 -268.450361301832 -286.029318480192
6400 326.444552673853 132691.571825238 358.84397771703 4.30027613026564 -255.881128053775 -285.60043266428
6500 293.361300351764 78087.3735434929 366.567351769585 4.20967165901914 -268.432190912579 -286.298063821388
