# step temp[K] press[bars] vol[A^3] density[gcc] enthalpy[eV] etotal[eV]
0 324.628621144025 624957.462899411 311.313172323536 4.95683552465428 -154.589138467248 -276.022382771158
100 265.89148313469 609279.694533606 312.418586553151 4.93929701459549 -157.657702969763 -276.465025996736
200 263.408125597647 578151.409549048 314.599133513707 4.90506179922103 -163.759433326607 -277.283712632825
300 283.986557845409 575226.82344342 314.740530243355 4.90285820727628 -164.327697850628 -277.328478614035
400 266.935873739602 611026.268447819 312.435211699368 4.93903418719319 -157.302184794498 -276.456423754044
500 283.645002896164 632841.070590301 311.069474306854 4.96071880824894 -153.015165286661 -275.883987259965
600 270.192425078744 614726.810202704 312.158845756629 4.94340689954115 -156.445642640692 -276.215475445337
700 310.008046075204 575197.466589137 315.032080128495 4.89832080350899 -164.079559148124 -277.179242225623
800 342.841750508324 570735.467138586 315.233803492979 4.89518628639231 -164.894627387191 -277.18881725606
900 345.344871401864 611606.938261309 312.272942706316 4.94160069871116 -156.839889260371 -276.045418982258
1000 310.327174802203 634319.497783246 310.936821856391 4.96283515941649 -152.478165077482 -275.58151148299
1100 274.259655774955 608330.378782645 312.728601239891 4.93440058168009 -157.709688785051 -276.449608168733
1200 267.738137927898 568890.257476763 315.164470525422 4.89626317742453 -165.653582344527 -277.560102496791
1300 251.87518734027 569024.91077035 315.145715781491 4.8965545606086 -165.799887347608 -277.72623429017
1400 286.560941623267 611406.765244037 312.086224773995 4.94455720685403 -157.548260071378 -276.643521527461
1500 280.861028339625 641472.289807426 310.15186749224 4.97539545495314 -151.708966822656 -275.886189886592
1600 303.581911380212 604718.776575064 312.655093506059 4.9355606990494 -158.712678026321 -276.719904842434
1700 352.561469951352 550101.864148627 316.518079557591 4.87532400684033 -169.152123927569 -277.827532411824
1800 322.200875111094 563356.967240024 315.74919129601 4.88719602267947 -166.294148177597 -277.317813059094
1900 383.718837471098 625299.712364742 311.488422535795 4.95404670036747 -154.039807920591 -275.607950392147
2000 380.04985363398 644311.539752322 310.25106832875 4.97380460340908 -150.386139365278 -275.152882320689
2100 337.11918995333 596979.941492594 313.43532494472 4.92327465686351 -159.693145667012 -276.480904036463
2200 320.418269611108 563274.846160645 315.644572804467 4.88881585435035 -166.459284342774 -277.429984629464
2300 294.895599947607 585083.165197146 314.068970238801 4.91334177551131 -162.356590985335 -277.048366328143
2400 333.53604557637 613673.486373665 311.933260710704 4.94698189077459 -156.93958442874 -276.417788993745
2500 269.477307659802 616172.336516213 311.84784750395 4.94833683867763 -156.547171704112 -276.479037409333
2600 302.814980023048 595500.3828632 313.165817172864 4.92751158410859 -160.578035168503 -276.976174840448
2700 288.830412617851 583304.600658509 314.20202690805 4.91126109863611 -162.873362074271 -277.264933684324
2800 322.273733450186 593361.493231318 313.553460638439 4.92141974361914 -160.680170343349 -276.803799426831
2900 354.500014661422 614495.352669777 312.230070485149 4.94227922848168 -156.252252713246 -276.004307044889
3000 415.863291835673 609328.766994656 312.430062637673 4.93911558586375 -157.088081081051 -275.909337565013
3100 360.503574193383 587916.245711374 314.177148199051 4.91165000609291 -161.293195650992 -276.580025446268
