# step temp[K] press[bars] vol[A^3] density[gcc] enthalpy[eV] etotal[eV]
0 329.822086353939 576435.173081452 314.753078697365 4.90266274202146 -164.046710985953 -277.289381438824
100 294.34079725089 556573.990318208 316.25493243816 4.87938063121865 -167.964464572241 -277.827060675056
200 256.925588570857 531477.917825675 318.293265257296 4.84813334211993 -172.87930958935 -278.464332136419
300 282.032971368937 532381.418315637 318.072702783513 4.85149520333533 -172.646419272078 -278.337644074947
400 354.499144974003 560474.784220212 316.115526218138 4.88153242685484 -166.805951252708 -277.389761055043
500 350.563780763096 573631.862748901 315.260292028528 4.89477498716039 -163.939093024256 -276.812642578307
600 344.823730449819 545766.274829788 317.178023760662 4.86518004485249 -169.434945231312 -277.478639846562
700 303.743324827741 525495.236250932 318.833931637915 4.83991206311937 -173.537511130067 -278.111328203829
800 320.139918505441 542127.596211085 317.432750147519 4.86127594316904 -170.543055369859 -277.95260344159
900 262.995439408069 571317.620230669 315.269210576557 4.8946365204648 -165.040529854955 -277.461886127875
1000 317.570863398173 567677.813067496 315.254499413808 4.89486492575189 -165.846946741347 -277.54686543752
1100 290.525474039458 540487.015410936 317.119044017272 4.86608490085531 -171.208785771701 -278.187464856599
1200 308.982587114554 524569.559970143 318.498095584383 4.84501544360815 -174.358687158147 -278.638337903261
1300 315.287638345507 540240.16018775 317.28510094593 4.86353814681355 -171.213394146231 -278.19920610903
1400 311.68185928279 572261.134452758 315.07700178904 4.89762243230727 -164.79048865055 -277.328852859343
1500 279.339473896589 571029.452314741 315.331911617714 4.89366326404953 -164.875307878523 -277.262306931638
1600 310.469572586906 535248.385285924 318.004136426819 4.85254125686895 -171.887868886638 -278.125353044407
1700 353.212219423742 521491.446697805 319.087890951776 4.83606001864651 -174.47007772749 -278.329799722035
1800 393.063417337376 548231.567921684 317.127910880389 4.86594884563202 -169.107464438941 -277.622058064352
1900 359.199829021921 581417.557335157 314.489045551737 4.90677883281712 -162.693555515785 -276.819216872918
2000 339.048662681304 561144.679580916 315.701582195004 4.88793303200157 -166.961103857249 -277.532107229227
2100 239.674442386195 525044.24115042 318.6032349071 4.84341658463096 -174.353658578937 -278.762126497338
2200 300.833483094657 526824.481992778 318.287568917105 4.84822010836375 -174.098678994283 -278.757362740733
2300 281.938637053002 563065.946259354 315.529719885827 4.89059538488005 -166.927296009983 -277.816477258405
2400 315.716667814958 574914.104877706 314.560531317063 4.90566373793003 -164.568373800162 -277.443132787081
2500 324.569009033854 548425.241609612 316.491042179165 4.87574049881816 -169.614380997347 -277.949309311666
2600 368.172226737026 521556.710960199 318.76405393494 4.84097304202648 -174.748064984336 -278.515366241499
2700 338.652962985051 531424.668301256 318.353273303361 4.84721949252792 -172.633295304731 -278.227643160824
