# step temp[K] press[bars] vol[A^3] density[gcc] enthalpy[eV] etotal[eV]
0 342.394075773654 825373.514636797 292.150101357095 5.28197041417403 -137.129192997278 -287.632558861527
100 322.045937949723 810508.56752033 292.972182840701 5.26714917745339 -139.869958542887 -288.078638571286
200 341.170757035448 778310.817009171 294.934855904041 5.23209841419417 -145.725305049697 -288.999774911885
300 276.129970233956 763743.703027077 295.734384640255 5.21795324457538 -148.450601354241 -289.42462889589
400 267.195811037334 789534.927457325 294.321913949563 5.24299455367961 -143.67601590841 -288.714612454589
500 334.19802583551 830860.461802025 292.055185197635 5.28368702244366 -135.915305427342 -287.369971030652
600 290.926079810168 842381.663203196 291.435857253421 5.2949153422953 -133.721572516397 -286.95077176516
700 406.107938449505 794084.570209305 294.062614045942 5.24761774587584 -142.455523953967 -288.201379350858
800 342.297144754541 753988.00879621 296.41810843389 5.20591741179094 -149.844548317082 -289.339603543024
900 317.884283936912 760536.55864625 296.071231739314 5.21201665829127 -148.776245939029 -289.318187292665
1000 309.439033308213 802055.630015026 293.691513405891 5.25424849349823 -141.347367482609 -288.370452526504
1100 303.061871408324 842568.555016106 291.256860631627 5.29816941829166 -134.160203488615 -287.32926582408
1200 273.241645658338 833574.865154661 291.751818568204 5.28918105614268 -135.890240361358 -287.681870572897
1300 256.157493839792 791740.384166556 294.125506095203 5.24649566218387 -143.568425605279 -288.915109437553
1400 261.4394727487 760159.239879454 295.971016072898 5.21378144502517 -149.318096552862 -289.742764249788
1500 281.272116019966 779628.003253052 294.846706137082 5.233662644848 -145.650188726867 -289.124237167468
1600 264.036587321659 834917.814156985 291.886415099854 5.2867420751261 -135.440301390829 -287.546619063875
1700 318.140308989518 845946.631786751 291.095474685715 5.30110677100763 -133.305060562797 -287.003006038059
1800 318.358429536567 810270.812069677 293.109821220706 5.26467583187591 -139.766486799098 -288.001299172204
1900 328.133728030946 763643.327778363 295.88218329288 5.21534677989938 -148.323900776147 -289.349845845309
2000 320.999469926052 763512.887866501 295.936417952096 5.21439099163493 -148.378991375404 -289.40669281496
2100 315.543910758202 798260.691913582 293.767320367211 5.25289262923186 -142.020172499904 -288.385385332528
2200 373.789055631565 826258.757483917 292.111298496805 5.28267204934219 -136.979861090282 -287.624636208993
2300 230.136080964522 822415.538044561 292.546752661185 5.27480882227842 -137.7345184869 -287.902115498239
2400 248.324464210732 792627.68368581 294.129749110679 5.24641997802627 -143.274807472049 -288.786479713332
2500 257.118265096875 781021.014304424 294.714608559202 5.23600848770325 -145.493730642856 -289.159739042829
2600 271.212016669209 795883.431119121 293.759505212603 5.25303237677131 -142.831033952546 -288.756481574866
2700 253.592631605268 816639.183308598 292.682890043514 5.27235531819676 -139.095602996588 -288.277866182658
2800 268.660648129414 814992.958722878 292.693186450718 5.27216984644754 -139.413866062643 -288.300637291342
2900 271.356036185387 792393.52531293 294.036013962523 5.24809247367502 -143.426897216344 -288.849223453638
3000 241.788762859929 787846.90712682 294.528957473243 5.23930891245663 -144.034397338344 -288.864712977465
3100 338.632215361406 798557.716617472 293.891442712222 5.25067411839258 -141.860639350071 -288.342178322641
3200 340.610265240041 818611.796668658 292.778227656112 5.27063847684272 -138.075865471323 -287.667193871805
3300 329.719594388062 814750.703138058 292.929162063736 5.26792273256277 -138.796384139481 -287.758899044094
3400 300.565691217542 790332.0302798 294.695640549003 5.23634550206224 -143.322410953664 -288.691790612958
3500 304.224335843948 778275.180145116 295.215523179291 5.22712415406741 -145.638570646026 -289.042817608828
3600 286.596934046302 797857.314863786 293.826743596788 5.25183028942975 -142.267839947701 -288.588683301291
3700 289.945066832003 822228.942256443 292.380487290464 5.2778084001656 -138.024835915122 -288.073035224786
3800 233.335839951408 826626.840375068 292.095032765159 5.28296622252655 -137.342012546229 -288.045504966643
3900 277.392156500048 790725.394893044 294.136575315789 5.24629822118993 -143.972533262126 -289.138349680644
4000 187.18581630253 765371.742311482 295.517380657385 5.22178488599689 -148.595228033984 -289.766099356256
4100 246.033640804105 780475.067859509 294.720608566538 5.23590189152902 -145.674587454149 -289.243093776994
4200 289.544878258431 829012.18568571 292.003409695995 5.28462387981247 -136.70932464479 -287.800284286101
4300 263.044456564045 853200.722287083 290.729682145315 5.30777655889577 -132.280403903118 -287.101533033821
4400 309.062506894548 805977.975388942 293.383789195037 5.25975956647104 -140.801259709337 -288.388540154003
4500 281.282409369602 747294.224660923 296.762616650656 5.19987392375188 -151.445011923514 -289.862339551462
