# step temp[K] press[bars] vol[A^3] density[gcc] enthalpy[eV] etotal[eV]
0 298.506426790408 137665.38854347 348.564262535745 4.42709812141993 -272.560741417787 -302.510771663738
100 252.859361394438 158481.537151892 346.270794606607 4.45642028118266 -268.024921494115 -302.276783133618
200 253.462366311092 152136.145669767 347.087050958348 4.44593996694881 -269.327096780385 -302.285067481297
300 279.744874694613 138302.453750206 348.787547128436 4.42426400991284 -272.195583311948 -302.303485659397
400 356.829112216933 159378.151778643 346.614577848257 4.45200026336365 -267.313869390345 -301.793710279903
500 353.165425749844 157629.544016363 347.084581026227 4.44597160525985 -267.444129119468 -301.591917607362
600 324.860805319106 133407.948388837 350.162862688547 4.40688706968522 -272.690750562176 -301.847656254677
700 349.774450496995 155912.118024449 347.285537809846 4.44339894369874 -267.912689307981 -301.707981998388
800 388.928721401998 167681.351662305 345.684743905159 4.46397539687053 -265.504126171604 -301.682964837041
900 274.693727140005 134255.543136472 349.856144879336 4.41075057406334 -272.85609505978 -302.172544745821
1000 292.928409312387 149728.156157249 347.304176422695 4.44316048185961 -269.62515550149 -302.081763098395
1100 344.249833332488 170179.292789416 344.818470221306 4.47519006413936 -265.28494239001 -301.910722011038
1200 294.314692129957 130451.657591151 349.724568462253 4.41241002498421 -273.941291895668 -302.416400384808
1300 282.777727556409 145641.065795511 347.877798277507 4.43583407595084 -270.735500644427 -302.35829208328
1400 315.967946613599 179744.90206334 343.644314372269 4.49048078879156 -263.496529778754 -302.049282007654
1500 270.044855643837 121273.551643269 350.813175469846 4.39871789250617 -276.221735074335 -302.775838041444
1600 256.175149803962 148366.964531645 347.395290271106 4.441995142369 -270.359231016147 -302.529210235112
1700 305.02754955108 188886.670453643 342.514451151048 4.50529367937706 -261.61247641362 -301.992805459875
1800 248.787458494427 118698.357377773 351.240642432058 4.39336456391038 -276.799598933528 -302.821505571779
1900 287.239472660557 136775.943043699 348.731198816783 4.42497888660903 -272.638117181626 -302.408893738969
2000 388.927127953687 185712.453580539 343.253258524306 4.49559662885721 -261.784046432115 -301.571426187132
2100 326.731108705626 126683.622245364 350.608373101115 4.40128733440454 -274.415469902412 -302.137970322312
2200 344.504526163099 136164.09347213 349.335351116581 4.41732617936838 -272.328231108054 -302.017176990456
2300 327.354581815779 188463.444564184 343.289584548355 4.49512091634333 -261.128173140023 -301.509203311787
2400 307.096903718102 132747.065059656 350.029987685299 4.4085599695918 -273.351864672406 -302.353322094913
2500 286.976114083263 133932.837413169 349.109317729369 4.42018620958825 -273.320273312355 -302.503825493322
2600 267.432859124076 185573.419308104 343.054623633416 4.49819966139004 -262.31230020607 -302.046885950592
2700 308.343949776926 135178.072267086 348.860229196014 4.42334225206016 -273.22154614955 -302.655415185434
2800 229.600607501018 130136.235843857 349.717507286167 4.41249911633222 -274.2962200782 -302.701904474968
2900 304.218879628543 177102.244864909 344.056219356207 4.48510477373029 -264.020662467507 -302.052133287181
3000 326.036112594693 146176.605283272 347.495226217364 4.44071767161736 -270.601518052346 -302.305685802027
3100 284.311639796242 127939.527155254 350.272515086427 4.40550749888374 -274.483757828318 -302.454271660995
3200 321.096120866504 175278.167940946 344.570419805171 4.47841167775993 -264.143455036388 -301.83947161764
3300 344.91001402955 147384.12418585 347.976755479129 4.43457261891354 -270.064875821214 -302.075237565582
3400 358.304867431565 125732.515478733 350.250683334677 4.40578210204834 -274.714085700796 -302.200382912005
3500 304.284365381559 170146.214491989 345.321348075853 4.4686730214176 -265.02097319638 -301.693037827447
3600 369.916944363524 148323.886354024 347.777921053159 4.43710798889458 -269.680689625433 -301.876750944974
3700 311.397280182726 129354.0204156 350.091050037759 4.40779103521694 -273.878507355018 -302.143611002402
3800 276.534092160556 170042.904118195 345.634020573226 4.46463050514205 -265.256001676122 -301.938984244097
3900 309.175591216787 163728.027880767 345.813397403928 4.4623146571261 -266.843752978152 -302.18277185135
4000 268.950814473026 122053.772298758 350.565886846437 4.40182074116663 -276.042774615169 -302.748876551421
4100 288.283864946174 160882.758972075 345.40566951963 4.46758211587034 -267.668277742452 -302.352232398456
4200 291.197416423554 161552.970124128 345.85837792023 4.46173431201957 -267.55796906945 -302.432059530349
4300 237.075527271327 132710.831100862 349.152988642076 4.41963334716866 -273.743711925507 -302.664610031328
4400 300.976481037065 150586.297755465 346.956703255611 4.4476102562263 -269.673119276354 -302.283087918825
4500 316.631743703779 165058.305203193 345.551457548434 4.46569724467109 -266.260850546127 -301.860010778122
4600 307.079355669806 134838.129960986 349.893788921539 4.41027603440012 -272.594765628672 -302.041598847824
4700 357.051326810518 150620.716968342 347.604460282179 4.43932218422467 -269.164372810022 -301.842690728863
4800 312.67312727794 174170.175813517 345.159281531364 4.4707712480445 -264.165514322661 -301.687255995931
4900 301.052221798882 137109.341127506 348.967833662234 4.42197831150166 -272.342372156756 -302.205966928069
5000 325.321604666723 139976.926105219 348.016764211201 4.43406281120883 -271.844191506208 -302.249279140042
5100 298.835908020821 168270.471013496 345.093207313328 4.4716272565314 -265.799451034013 -302.043270949093
5200 236.358070054585 146816.208947588 347.973342710296 4.43461611124289 -270.524383497961 -302.411086986338
5300 308.167976999399 136405.807282879 348.70003644238 4.42537433494392 -272.835402172875 -302.522961546322
5400 322.530583421734 158793.61158374 345.564933328411 4.46552309866346 -267.984478221217 -302.233828277164
5500 230.140518267207 150188.598868898 347.71871494796 4.43786349577723 -269.789588442188 -302.384865303712
5600 321.737588691467 140054.359782262 348.574544643891 4.42696753270553 -271.86184603234 -302.332511833825
5700 350.779594470347 155040.406909537 346.973733999951 4.44739195119114 -268.247116644281 -301.823285628331
5800 294.863324151025 160767.295144857 346.943463419776 4.44777998310073 -266.708381018209 -301.521750320646
5900 411.61100972957 141368.162848477 348.226684692122 4.43138983800293 -270.90807071236 -301.633878180976
6000 376.805357257228 129474.378936977 349.911215197687 4.41005639386067 -273.696669044863 -301.97353945883
6100 229.368124662868 174277.334278556 344.731682363791 4.47631671474186 -264.251755728237 -301.750070454313
6200 266.615818981931 157581.500450774 346.264350612635 4.45650321534952 -268.024884113712 -302.081591300562
6300 321.836707812094 119602.541422244 350.510511714351 4.40251615941178 -276.426720220005 -302.592344292163
6400 320.641612662889 162939.285710258 345.696816656155 4.46381950170222 -266.977314777233 -302.134235614771
6500 345.211365662471 159144.838186342 345.932428917929 4.460779224119 -267.811831980326 -302.173439720516
6600 233.995982473513 127279.397683622 349.94048543766 4.40968752139718 -274.773800127995 -302.573617571092
6700 286.783152356368 162831.934313066 345.74924062963 4.46314267836422 -267.032312112471 -302.171397999074
6800 355.030184092501 165840.313449184 345.263345464667 4.46942373737741 -266.270205510914 -302.008204061245
6900 282.07373538984 125318.953090944 350.882495180824 4.39784888975691 -274.92079962357 -302.366107274755
7000 351.353001369116 158963.180477077 346.407650264916 4.45465967823173 -267.425486868697 -301.795022202477
7100 406.561730218012 167583.143549887 345.280612391969 4.46920022869495 -265.463705093146 -301.579083412249
7200 326.94489876424 129577.219528987 350.561536897357 4.40187536123776 -273.779033533818 -302.130959320377
7300 318.63626326722 149810.806705194 347.49373543739 4.44073672270318 -269.480048160382 -301.972296568017
7400 398.955156141499 163074.389703547 345.184261703211 4.47044770886136 -266.850544948876 -301.984447370064
7500 298.877179949605 132450.327008039 349.104297156178 4.42024977760664 -273.761431402303 -302.621534092766
7600 244.961097479857 148947.523999756 347.547848748984 4.44004529857022 -270.258527371979 -302.568570330794
7700 292.801827979275 170379.121520266 344.910599316481 4.47399469579706 -265.651609363443 -302.330193099112
7800 285.102537766526 138497.895324037 348.652923573729 4.42597232815056 -272.414880200544 -302.553692068983
7900 262.889603502079 147013.649376986 348.052317646275 4.4336098730835 -270.4730592224 -302.409891020455
8000 319.202883722929 163003.953633124 345.687932202189 4.46393422540293 -266.918591379134 -302.088561524256
8100 307.391379399165 141220.672504112 348.94681727693 4.42224463861915 -271.478563210275 -302.235788899216
8200 332.07582828332 150901.601442077 347.531227917119 4.44025764566439 -269.262993363547 -301.995353901743
8300 336.64429543969 158751.22951096 346.28473849893 4.4562408339312 -267.511806435308 -301.823337029838
8400 355.689778081654 143360.12290173 348.431868027658 4.42878029670819 -270.781367116885 -301.958478641941
8500 360.872990240194 147066.131130279 347.580252107832 4.43963137292215 -270.055836350537 -301.960737548866
8600 313.51414644997 153702.739770257 346.960915538343 4.44755625996608 -268.798579062892 -302.08382779263
8700 250.287589834061 152970.919030041 347.220515545132 4.44423103699223 -269.162282330636 -302.313836712456
8800 289.782438415 151834.492165641 346.872924061292 4.44868447441418 -269.565670133819 -302.437999912004
8900 271.776595071458 150856.004419848 346.692671130052 4.45099744057543 -269.872582136006 -302.516096210969
9000 255.208751618574 148105.522922159 347.007752376264 4.44695595789713 -270.494318184082 -302.571785693892
9100 309.927935384031 151921.509480548 346.742360633657 4.45035959565517 -269.620301761087 -302.499090601339
9200 308.50715307137 144701.792300953 347.595771198385 4.43943315692815 -271.068673356322 -302.462050483397
9300 239.650691598087 150416.530304775 347.206444181454 4.44441114998334 -269.545861921654 -302.142513185253
9400 326.597726686673 154806.171847562 347.032793470011 4.44663507571214 -268.403549817847 -301.934698391465
9500 405.879327437439 141359.498872337 347.967733229763 4.43468760032182 -271.25895682523 -301.960034011859
9600 278.671734824706 138413.059495437 349.464750308804 4.41569053961103 -271.96441368631 -302.154898489983
9700 314.653314356093 171710.623598888 344.842536292581 4.47487774697508 -264.819927367674 -301.777857377396
9800 340.782254959196 145077.943640954 348.062581379008 4.43347913398883 -270.713473438428 -302.230727351982
9900 287.861841809621 125894.813087576 350.427462387275 4.40355953084731 -274.978152803039 -302.51382061367
10000 285.611886537865 176688.433102169 344.345918545475 4.481331442476 -263.98261092526 -301.957166657994
10100 296.737329557926 159549.053332468 346.039572756043 4.45939803813716 -267.682655889763 -302.142209034375
10200 284.516428765771 113628.334254876 351.731330130387 4.38723553939333 -277.71394016551 -302.659160088513
10300 236.565840242387 177838.507960053 344.082508393566 4.4847620969476 -263.861274063785 -302.053770276196
10400 311.507786478513 158528.529143031 346.147356830687 4.45800946162047 -267.940000083814 -302.189804237799
10500 294.916495491454 112553.141591911 351.710484287778 4.38749557037229 -277.844043174164 -302.551757921823
10600 297.253620219349 169607.008635888 345.453308191589 4.46696602775127 -265.443522660622 -302.01334017183
10700 307.924952481095 179602.705583598 343.968734271835 4.48624551627591 -263.348590129523 -301.907210425968
10800 272.432532158234 113573.567028348 352.096159029384 4.38268964966852 -277.724714244111 -302.683772573794
10900 326.319702882913 151160.233280468 347.186487418412 4.44466662092876 -269.485184451627 -302.241120161578
11000 278.269934764395 184112.979754001 343.461560799256 4.49287014324155 -262.353958713999 -301.822601144911
11100 296.924335961501 126075.022304015 350.447195249772 4.40331157670215 -274.916790345232 -302.493426226169
11200 307.686115762323 143453.651933618 348.069917651338 4.43338568951504 -271.155601056925 -302.32064486784
11300 293.794318782659 174532.82614452 344.642224727736 4.47747861738409 -264.486459171112 -302.030001652522
11400 301.390117366715 140979.773533538 348.345102329896 4.42988341602896 -271.784663109582 -302.436475589659
11500 327.194338931346 132925.833991302 349.027253298275 4.42122549824893 -273.594453455179 -302.551774156342
11600 282.57761570204 164138.473824147 345.373930900238 4.46799267056394 -266.883075137027 -302.265662459092
