# step temp[K] press[bars] vol[A^3] density[gcc] enthalpy[eV] etotal[eV]
0 2117.34333348331 123990.801356585 377.74754717981 4.08507799292626 -253.677501539963 -282.91099802759
100 1975.07524457546 54019.4310977505 387.955300227338 3.97759275607747 -270.852037314707 -283.932446751269
200 2193.12098262172 -277.340146101017 395.762384636717 3.89912799136433 -284.977935431542 -284.909428124403
300 1752.03274693898 50215.1804369045 389.649105039252 3.96030215881201 -273.636889840753 -285.8492148353
400 2049.90516716146 50417.31571953 381.154073041033 4.04856802277958 -274.866290505703 -286.860452970509
500 1871.00539215456 87160.4556379482 373.486033165194 4.13168915257291 -267.667460484827 -287.985579509221
600 1503.29531620404 87893.8142888422 376.386472593278 4.09985029810999 -268.226992270736 -288.875180983369
700 1668.71418474854 44179.8831949635 384.643529677136 4.01183972381233 -278.34960907318 -288.9561222837
800 1516.59272153673 43942.0568107647 386.195059031952 3.99572225427785 -277.961480389634 -288.553450265624
900 2086.95573019179 24097.8029463266 380.234531730208 4.05835888930002 -282.065449965558 -287.784430876228
1000 1891.20123562209 61356.1192335696 375.168628182964 4.11315892626704 -272.694170468133 -287.061433427919
1100 1864.63436219605 74802.4360622563 381.103829642501 4.04910177185486 -268.840569775483 -286.633550043209
1200 1887.75354190572 21319.6831302037 392.115988917686 3.93538706780472 -280.850115292855 -286.067885391225
1300 2310.0552102498 -2930.22120099023 394.162498997536 3.91495435458908 -285.896223372998 -285.175339430937
1400 2189.04291825811 80783.2974465088 380.647353965133 4.05395749055298 -264.466742312543 -283.659352126501
1500 2611.57506888862 114714.901601869 374.348854595344 4.12216619050211 -256.079254754878 -282.882414094487
1600 2283.01074362509 20461.561025353 393.550817151398 3.92103922699386 -278.849117848894 -283.875195850737
1700 1870.502611952 -26445.9457285392 406.721678666148 3.79406427738703 -291.417945353798 -284.704490599827
1800 1694.72981741303 55155.0206630478 391.16903092536 3.94491401381048 -272.599504785576 -286.065521783973
1900 1994.91639520046 111138.969534314 372.403550627797 4.14369892355945 -261.216407250093 -287.049108495987
2000 1859.83581751546 77078.1893854534 374.699561597951 4.11830797262016 -270.209759034825 -288.235965118545
2100 1699.88771603982 10931.0457570322 389.119473013094 3.96569254146321 -286.316154443969 -288.970969793251
2200 1393.64385037602 57468.9394501496 389.722571826574 3.959555600369 -274.081840297365 -288.060913690751
2300 1863.64771146228 63188.5523751509 381.557135947912 4.04429126461621 -271.528795001894 -286.577101520531
2400 1937.8542369443 129376.746966168 375.554780658368 4.10892969904665 -255.30331149404 -285.629593167234
2500 1947.97971961419 46017.9281395699 386.364764852567 3.99396718397694 -274.425780932279 -285.523001484851
2600 2093.32968575303 -16099.242098252 396.825875176026 3.88867835592025 -288.738287732298 -284.750839510888
2700 1915.13374847619 51899.0850531513 390.944065606172 3.94718407983364 -271.373575666399 -284.037373513839
2800 2124.43004582674 65717.102261201 382.763471397687 4.03154508509206 -267.880003849874 -283.5799633685
2900 2078.25902898099 87928.2291620745 381.826188493748 4.04144146831193 -263.092629279816 -284.04743706907
3000 2038.94751908339 -7023.84421407698 391.122896193799 3.94537933443178 -287.845732946166 -286.131073986043
3100 1724.85956529209 39596.0048801008 387.847503638917 3.9786982702943 -278.309653829923 -287.894872216799
3200 1733.46859063989 79212.5622228878 376.38702955214 4.09984423135482 -269.621314808031 -288.230114149606
3300 1892.27289628963 102281.801655542 370.515327390254 4.16481607585638 -264.316546803315 -287.96998025866
3400 1751.22365905202 48065.5230138523 379.749449408331 4.0635429340856 -276.610311639836 -288.002849166153
3500 1754.36579927198 4566.4716499478 387.2012980393 3.98533837484578 -286.05120360803 -287.154792226587
3600 2046.69820636089 85596.8766410424 383.529794150678 4.0234897403039 -265.125970544455 -285.616192737877
3700 2501.0601640406 39181.1787573109 385.476553958049 4.00317003984127 -275.221365357672 -284.648183044352
3800 2081.45353383551 32192.0500842782 389.375185150615 3.96308817489029 -276.640126800693 -284.463725175743
3900 2126.05331625146 65565.8807261059 389.444542972522 3.9623823717951 -268.436803970092 -284.374045874444
4000 2145.35658429908 57532.5547404583 386.399281659829 3.99361040537501 -270.507014435559 -284.382225951749
4100 2245.98515661906 64673.5887506451 380.423097503606 4.05634726700971 -269.246643378451 -284.602833510558
4200 2120.89934328902 57203.1283703726 382.311312454227 4.03631318665433 -271.724004066006 -285.373812987661
4300 1967.35734760437 42650.5075478916 386.493815801563 3.99263359147357 -276.061536230288 -286.350138895512
4400 1922.68975869828 36053.9469994475 384.667247359963 4.01159236315769 -277.983178195583 -286.639385891015
4500 1718.39411178333 62208.8373997423 379.488267508613 4.06633965786859 -271.877877213405 -286.612535928317
4600 1655.74218586686 59856.052339695 378.240285709587 4.07975630880031 -273.766634111093 -287.89739332421
