# step temp[K] press[bars] vol[A^3] density[gcc] enthalpy[eV] etotal[eV]
0 1848.79916470374 822895.70835225 301.232546321712 5.12271403176364 -118.368680289444 -273.085073635718
100 2307.19907486981 850064.948834907 298.359162323722 5.1720489488163 -113.542713637684 -271.842792346328
200 1924.35226335497 887581.411769096 297.57635703198 5.1856545568917 -107.248043969314 -272.100819605176
300 2084.61798226266 795345.255189808 301.270794137565 5.12206367790667 -125.85383100861 -275.409324204633
400 1905.01042460754 853221.702850213 297.397849739017 5.18876714549316 -116.595352617899 -274.971349131589
500 2000.02863953451 888308.634646583 295.440567726538 5.22314252149167 -110.935468094933 -274.739148486184
600 1706.42943688193 801448.49496726 300.194671902824 5.14042498517645 -127.041330087879 -277.206163983338
700 1847.22341334966 846333.4699384 297.894002390748 5.18012507630818 -118.347802301169 -275.707284678547
800 1668.77534913537 890811.642425455 295.488999042627 5.2222864366044 -109.5098887765 -273.802050442719
900 1727.14172290582 821845.722650517 300.390578115787 5.13707254583503 -121.457089100548 -275.544177351421
1000 1954.02266999257 835913.940376885 299.279377771271 5.15614608449728 -118.436633076716 -274.581604586612
1100 1810.36075340967 912489.604594793 295.48145108207 5.22241983791231 -103.789376471303 -272.075300314884
1200 1883.74855770403 812109.14022935 301.187342064695 5.12348288373506 -121.307986043503 -273.973434208623
1300 2411.39436364429 800381.096307171 301.198840539506 5.12328729121957 -123.479465667076 -273.945945606994
1400 2387.59281253889 923420.174067187 294.580652020261 5.23838949124189 -100.366449308896 -270.149064997851
1500 2000.50417566662 825199.381897056 301.23318656198 5.12270314395992 -117.675969845762 -272.825817167719
1600 2397.33215307585 761049.994421294 303.80579076768 5.07932448544455 -129.829774119571 -274.140588420554
1700 2187.90029186402 945311.143332845 293.998031834405 5.24877048406668 -96.3614066953581 -269.825201483877
1800 2107.5830915648 846089.392161734 299.110550433046 5.15905637441411 -115.228539088828 -273.185083704891
1900 1991.83408541904 759541.675075666 303.675740751224 5.08149972088247 -132.641600147986 -276.604753277512
2000 1619.96830812716 938991.525688761 293.235381528238 5.26242155303323 -100.714289624938 -272.571471581561
2100 2075.58745896861 856440.100852073 297.029215711748 5.19520676835929 -116.072381905569 -274.848728619043
2200 1863.18266926656 751347.502224809 303.479931472317 5.08477837193291 -135.451829440282 -277.770037507297
2300 1968.37768678583 894117.084200254 294.69340410306 5.23638524100274 -108.257386584527 -272.715177102411
2400 1994.11394511681 885403.875748445 296.360397886685 5.20693116512869 -108.461341902285 -272.237707931385
2500 1955.38984259666 764004.15123031 304.335844387913 5.07047796150892 -129.528077545322 -274.651819205836
2600 2489.26389544244 887830.456706706 297.221164071684 5.19185165257596 -105.692031675167 -270.394236357774
2700 1955.44563628014 881188.743395913 297.433243710237 5.18814969240444 -107.513390926553 -271.100128261169
2800 1994.10899749175 792925.36843803 302.631330840846 5.09903646651065 -124.3851691126 -274.158967135395
2900 2100.6331181352 874409.587022023 297.880996492359 5.18035124776986 -109.617350659228 -272.189950572279
3000 2150.26018133045 864652.63484989 297.377862893667 5.18911588391465 -111.916931781411 -272.403964700092
3100 1822.67160860046 807230.546205257 301.440074567727 5.11918726824563 -123.252243942772 -275.127918090695
3200 2270.2815862914 852146.361153444 297.613675448221 5.18500431655936 -115.06345669948 -273.35463782884
3300 1926.84170370295 885726.610140269 296.638495961332 5.2020496762068 -109.279536889727 -273.269340425691
3400 1878.32309161059 815483.188975382 300.714199919173 5.13154414484214 -122.413378148014 -275.472279411557
3500 1963.64352845323 850982.279194059 297.924264381492 5.1795988993033 -115.602111298718 -273.842024024048
3600 1999.34835111547 878156.806958865 296.961169972496 5.19639719903124 -110.448736180167 -273.213870242373
3700 2288.49089092288 797668.111435019 300.360436592397 5.13758805711226 -124.493833930707 -274.032877978885
3800 2292.1966786605 885110.964822619 298.566297041711 5.16846076451334 -105.548366512129 -270.489184978825
3900 2401.30132626617 849225.673713129 300.581877886306 5.13380315113276 -110.776668935015 -270.098596172093
4000 2182.18115122689 826992.844476249 302.672237704864 5.09834731975262 -114.810297925173 -271.040135776082
4100 2299.49789135433 883921.561726776 298.827676639212 5.16393999786441 -105.132007261278 -269.995383189034
4200 2217.80273261288 833937.673572574 299.498877664699 5.15236719382206 -116.436046116795 -272.32611021229
4300 1721.28196847926 840203.582041542 300.054774164642 5.14282166035257 -116.548064711156 -273.900950652123
4400 1916.46902398284 869564.796603873 297.630440836167 5.18471224761431 -111.765126332777 -273.300983180523
4500 1779.19175403805 846164.049636275 298.267539302003 5.17363771960336 -116.575044160042 -274.100303662244
4600 2070.57687792504 835683.108229886 298.688930540418 5.1663387360025 -118.861203027713 -274.655083332334
4700 1599.49131275454 877829.084626598 297.828144769765 5.18127053794405 -110.97693862898 -274.1563434569
4800 1958.47656891141 839570.566572195 298.87580792592 5.16310839132422 -117.587644360534 -274.204179052615
4900 1958.9703452039 853209.57467222 298.627623118831 5.16739937099548 -114.009414737093 -273.038053159011
5000 2696.85700528897 844200.995284987 299.558324443528 5.15134471636766 -113.577788137382 -271.41772377564
5100 2349.63759774429 814152.342948641 301.519266413324 5.11784275088675 -117.945873473582 -271.164084572398
5200 2786.9566384542 852917.215087414 299.089699749021 5.15941603191627 -110.563251725545 -269.783383696814
5300 2333.1755607152 849921.139861575 300.318533646169 5.13830489624132 -111.976829141597 -271.289533102807
5400 1979.85778815293 814082.861455063 301.181738826744 5.12357820191022 -120.137425783805 -273.17105957015
5500 2111.55508217414 887611.599991854 297.044361357585 5.19494187606709 -107.549121376597 -272.112776412833
5600 1735.02303576483 883615.307723246 298.040456796391 5.1775796093358 -108.538131025162 -272.91022732424
5700 1924.17186189162 791548.967255642 302.346776472146 5.1038354364869 -126.140562098028 -275.513791994733
5800 1994.57679242303 872319.532730441 297.221116669363 5.19185248059861 -111.244338501851 -273.069072300305
5900 1797.55554218944 872807.412893814 296.737815330775 5.20030852874612 -111.106441005975 -272.758396896362
6000 1855.90947777204 798204.792906471 302.155608027133 5.10706454181566 -125.31408787917 -275.84809866439
6100 2093.97804434447 867438.864488363 297.663068013719 5.18414394558011 -112.320060566631 -273.478655589054
6200 1855.79779981457 903565.347563728 296.258859854934 5.20871575831262 -104.737597138737 -271.816092968414
6300 1652.29130832091 788738.006236674 303.391345408754 5.08626305667055 -125.166539850461 -274.523545702914
6400 2229.90617738539 867108.863995132 298.546672267164 5.16880050997589 -109.486399873118 -271.061897852965
6500 2662.94182519519 904858.404844923 296.737969945956 5.20030581912778 -101.440988499282 -269.029170039966
6600 2192.10532288373 771914.445640396 304.669558469915 5.06492410865033 -126.190942345735 -272.978036857362
6700 2353.00613550225 852789.98308893 298.638086982821 5.16721831249505 -112.500316448485 -271.456317330903
6800 2076.20780929755 918190.753757573 294.492968509094 5.2399491902248 -102.73876838378 -271.509637717883
6900 1792.49722740356 794111.550608238 302.133654970128 5.10743562155857 -126.564553033001 -276.315735402274
7000 1937.24275152833 811967.742514459 300.005629187162 5.14366412406022 -123.756543700856 -275.79653022714
7100 2215.85614140889 921001.20101732 293.635067653787 5.25525852275096 -103.500231209707 -272.294524453891
7200 1962.06172070242 810396.916842313 299.875851856448 5.14589014858331 -123.45797364992 -275.138182278574
7300 1905.75054871389 821505.580238676 300.534420281308 5.13461383365578 -120.7173941086 -274.814463510685
7400 2170.93898657274 900921.20962377 295.423767933442 5.22343954469426 -105.793808085861 -271.913794465769
7500 2181.00556948255 845401.376785895 299.507653810901 5.15221621962422 -114.734927433812 -272.772561171199
7600 2321.59769374558 823589.760859059 301.271345584373 5.12205430248578 -117.6482365374 -272.51506641758
